0	Time [s]	Pressure sensor 39 (NormX) [MPa]	Pressure sensor 39 (NormY) [MPa]	Pressure sensor 39 (NormZ) [MPa]	Pressure sensor 39 (ShearXY) [MPa]	Pressure sensor 39 (ShearYZ) [MPa]	Pressure sensor 39 (ShearXZ) [MPa]	Pressure sensor 39 (Equivalent (von-Mises)) [MPa]	Pressure sensor 39 (Maximum Principal) [MPa]	Pressure sensor 39 (Middle Principal) [MPa]	Pressure sensor 39 (Minimum Principal) [MPa]	Pressure sensor 39 (Intensity) [MPa] 
1	5,8333e-003	2,1568e-006	2,1286e-006	2,4174e-006	1,0256e-007	-1,9887e-005	2,4872e-005	5,5158e-005	3,4077e-005	2,2396e-006	-2,9614e-005	6,3691e-005 
2	1,1667e-002	4,9123e-006	4,8491e-006	5,4741e-006	2,1885e-007	-4,3913e-005	5,4759e-005	1,2158e-004	7,5267e-005	5,0875e-006	-6,5119e-005	1,4039e-004 
3	2,0417e-002	8,9043e-006	8,79e-006	9,8487e-006	3,6401e-007	-7,5813e-005	9,4737e-005	2,1017e-004	1,3052e-004	9,1897e-006	-1,1216e-004	2,4268e-004 
4	3,3542e-002	1,487e-005	1,4671e-005	1,6311e-005	5,5603e-007	-1,2386e-004	1,5438e-004	3,4281e-004	2,132e-004	1,5291e-005	-1,8264e-004	3,9585e-004 
5	5,3229e-002	2,4522e-005	2,4177e-005	2,6571e-005	7,924e-007	-1,9504e-004	2,4334e-004	5,4016e-004	3,3695e-004	2,5085e-005	-2,8677e-004	6,2372e-004 
6	8,276e-002	4,029e-005	3,9685e-005	4,2938e-005	1,0293e-006	-3,0074e-004	3,7479e-004	8,3232e-004	5,2153e-004	4,0927e-005	-4,3955e-004	9,6108e-004 
7	0,11229	5,6831e-005	5,5915e-005	5,9676e-005	1,1309e-006	-4,0596e-004	5,0513e-004	1,1225e-003	7,0557e-004	5,7379e-005	-5,9053e-004	1,2961e-003 
8	0,15659	8,5035e-005	8,3547e-005	8,754e-005	1,0485e-006	-5,6002e-004	6,9692e-004	1,5485e-003	9,7953e-004	8,5155e-005	-8,0856e-004	1,7881e-003 
9	0,22303	1,2588e-004	1,2334e-004	1,2607e-004	3,8794e-007	-7,9082e-004	9,8345e-004	2,1858e-003	1,3873e-003	1,2472e-004	-1,1367e-003	2,5239e-003 
10	0,3227	1,9104e-004	1,8646e-004	1,8414e-004	-1,7342e-006	-1,1322e-003	1,4074e-003	3,1287e-003	1,9939e-003	1,8656e-004	-1,6188e-003	3,6127e-003 
11	0,4722	2,9081e-004	2,8212e-004	2,6478e-004	-7,4905e-006	-1,6423e-003	2,041e-003	4,5375e-003	2,8995e-003	2,7822e-004	-2,34e-003	5,2395e-003 
12	0,63887	4,061e-004	3,9145e-004	3,4713e-004	-1,7462e-005	-2,208e-003	2,7399e-003	6,0951e-003	3,9013e-003	3,8015e-004	-3,1368e-003	7,038e-003 
13	0,80554	5,2873e-004	5,0652e-004	4,2515e-004	-3,0985e-005	-2,764e-003	3,4321e-003	7,6334e-003	4,8948e-003	4,8498e-004	-3,9194e-003	8,8142e-003 
14	0,90277	5,9722e-004	5,6978e-004	4,6099e-004	-4,0813e-005	-3,0952e-003	3,8437e-003	8,5488e-003	5,4793e-003	5,407e-004	-4,392e-003	9,8713e-003 
15	1,	6,6965e-004	6,3647e-004	4,9703e-004	-5,1809e-005	-3,4222e-003	4,2506e-003	9,4536e-003	6,0602e-003	5,9891e-004	-4,8559e-003	1,0916e-002 
