0	Time [s]	Pressure sensor 4 (NormX) [MPa]	Pressure sensor 4 (NormY) [MPa]	Pressure sensor 4 (NormZ) [MPa]	Pressure sensor 4 (ShearXY) [MPa]	Pressure sensor 4 (ShearYZ) [MPa]	Pressure sensor 4 (ShearXZ) [MPa]	Pressure sensor 4 (Equivalent (von-Mises)) [MPa]	Pressure sensor 4 (Maximum Principal) [MPa]	Pressure sensor 4 (Middle Principal) [MPa]	Pressure sensor 4 (Minimum Principal) [MPa]	Pressure sensor 4 (Intensity) [MPa] 
1	5,8333e-003	-2,0217e-007	-2,029e-007	-2,0944e-007	-1,0275e-010	9,0909e-007	2,4388e-007	1,6303e-006	7,3507e-007	-2,0217e-007	-1,1474e-006	1,8825e-006 
2	1,1667e-002	-4,4701e-007	-4,4861e-007	-4,6308e-007	-2,2587e-010	2,0203e-006	5,3923e-007	3,6217e-006	1,6352e-006	-4,47e-007	-2,5469e-006	4,182e-006 
3	2,0417e-002	-7,7635e-007	-7,7912e-007	-8,0429e-007	-3,8582e-010	3,5109e-006	9,3606e-007	6,2935e-006	2,8418e-006	-7,7635e-007	-4,4252e-006	7,267e-006 
4	3,3542e-002	-1,2768e-006	-1,2812e-006	-1,3228e-006	-6,2e-010	5,775e-006	1,5303e-006	1,0348e-005	4,6723e-006	-1,2767e-006	-7,2764e-006	1,1949e-005 
5	5,3229e-002	-2,026e-006	-2,0329e-006	-2,0992e-006	-9,4536e-010	9,1668e-006	2,4212e-006	1,6422e-005	7,4151e-006	-2,026e-006	-1,1547e-005	1,8962e-005 
6	8,276e-002	-3,1326e-006	-3,1431e-006	-3,2462e-006	-1,3738e-009	1,4171e-005	3,7273e-006	2,5379e-005	1,1458e-005	-3,1326e-006	-1,7847e-005	2,9305e-005 
7	0,11229	-4,2476e-006	-4,2613e-006	-4,4023e-006	-1,7459e-009	1,922e-005	5,0289e-006	3,4411e-005	1,5535e-005	-4,2477e-006	-2,4199e-005	3,9734e-005 
8	0,15659	-5,8971e-006	-5,9151e-006	-6,1129e-006	-2,1825e-009	2,6695e-005	6,9457e-006	4,7777e-005	2,157e-005	-5,8971e-006	-3,3598e-005	5,5168e-005 
9	0,22303	-8,3994e-006	-8,4232e-006	-8,7093e-006	-2,5768e-009	3,8034e-005	9,8402e-006	6,8047e-005	3,0721e-005	-8,3997e-006	-4,7853e-005	7,8573e-005 
10	0,3227	-1,2094e-005	-1,2124e-005	-1,2545e-005	-2,5616e-009	5,477e-005	1,4115e-005	9,7965e-005	4,4226e-005	-1,2095e-005	-6,8894e-005	1,1312e-004 
11	0,4722	-1,7597e-005	-1,7631e-005	-1,8265e-005	-1,2795e-009	7,9719e-005	2,0394e-005	1,4253e-004	6,434e-005	-1,7598e-005	-1,0023e-004	1,6457e-004 
12	0,63887	-2,3659e-005	-2,3691e-005	-2,4574e-005	1,9244e-009	1,072e-004	2,7296e-005	1,916e-004	8,6491e-005	-2,3662e-005	-1,3475e-004	2,2124e-004 
13	0,80554	-2,9669e-005	-2,9691e-005	-3,0837e-005	6,9646e-009	1,3444e-004	3,4137e-005	2,4026e-004	1,0845e-004	-2,9673e-005	-1,6897e-004	2,7742e-004 
14	0,90277	-3,3196e-005	-3,321e-005	-3,4516e-005	1,0775e-008	1,5042e-004	3,8139e-005	2,6879e-004	1,2133e-004	-3,3202e-005	-1,8905e-004	3,1037e-004 
15	1,	-3,6683e-005	-3,6686e-005	-3,8157e-005	1,5147e-008	1,6624e-004	4,2075e-005	2,9702e-004	1,3407e-004	-3,669e-005	-2,089e-004	3,4297e-004 
