0	Time [s]	Pressure sensor 11 (NormX) [MPa]	Pressure sensor 11 (NormY) [MPa]	Pressure sensor 11 (NormZ) [MPa]	Pressure sensor 11 (ShearXY) [MPa]	Pressure sensor 11 (ShearYZ) [MPa]	Pressure sensor 11 (ShearXZ) [MPa]	Pressure sensor 11 (Equivalent (von-Mises)) [MPa]	Pressure sensor 11 (Maximum Principal) [MPa]	Pressure sensor 11 (Middle Principal) [MPa]	Pressure sensor 11 (Minimum Principal) [MPa]	Pressure sensor 11 (Intensity) [MPa] 
1	5,8333e-003	-1,1031e-006	-1,1015e-006	-1,1452e-006	-1,4602e-010	3,3629e-006	-1,3346e-006	6,2668e-006	2,4947e-006	-1,103e-006	-4,7416e-006	7,2363e-006 
2	1,1667e-002	-2,4221e-006	-2,4186e-006	-2,5149e-006	-3,8735e-010	7,4167e-006	-2,9608e-006	1,3832e-005	5,5191e-006	-2,4219e-006	-1,0453e-005	1,5972e-005 
3	2,0417e-002	-4,2003e-006	-4,194e-006	-4,3617e-006	-8,1662e-010	1,2865e-005	-5,1388e-006	2,3995e-005	9,5757e-006	-4,2e-006	-1,8132e-005	2,7707e-005 
4	3,3542e-002	-6,8566e-006	-6,8455e-006	-7,1211e-006	-1,6817e-009	2,0995e-005	-8,4367e-006	3,9191e-005	1,5643e-005	-6,8562e-006	-2,961e-005	4,5254e-005 
5	5,3229e-002	-1,0827e-005	-1,0807e-005	-1,1247e-005	-3,4832e-009	3,3143e-005	-1,3422e-005	6,1935e-005	2,4731e-005	-1,0826e-005	-4,6785e-005	7,1516e-005 
6	8,276e-002	-1,6657e-005	-1,6624e-005	-1,731e-005	-7,2761e-009	5,0967e-005	-2,0697e-005	9,5281e-005	3,8043e-005	-1,6658e-005	-7,1977e-005	1,1002e-004 
7	0,11229	-2,2437e-005	-2,2387e-005	-2,3325e-005	-1,2369e-008	6,8621e-005	-2,8057e-005	1,2841e-004	5,1282e-005	-2,2439e-005	-9,6992e-005	1,4827e-004 
8	0,15659	-3,0939e-005	-3,0859e-005	-3,2179e-005	-2,226e-008	9,449e-005	-3,8841e-005	1,7695e-004	7,0647e-005	-3,0943e-005	-1,3368e-004	2,0433e-004 
9	0,22303	-4,3699e-005	-4,3566e-005	-4,5487e-005	-4,2565e-008	1,3347e-004	-5,528e-005	2,5022e-004	9,9944e-005	-4,371e-005	-1,8899e-004	2,8893e-004 
10	0,3227	-6,2527e-005	-6,2291e-005	-6,5159e-005	-8,4413e-008	1,9095e-004	-7,9501e-005	3,5827e-004	1,4314e-004	-6,2552e-005	-2,7056e-004	4,137e-004 
11	0,4722	-9,0024e-005	-8,9591e-005	-9,3972e-005	-1,7154e-007	2,7494e-004	-1,1529e-004	5,1641e-004	2,0639e-004	-9,0082e-005	-3,899e-004	5,9629e-004 
12	0,63887	-1,2017e-004	-1,1945e-004	-1,2567e-004	-3,0245e-007	3,6717e-004	-1,5465e-004	6,901e-004	2,7592e-004	-1,2028e-004	-5,2093e-004	7,9685e-004 
13	0,80554	-1,501e-004	-1,4904e-004	-1,5727e-004	-4,6865e-007	4,5873e-004	-1,9365e-004	8,6248e-004	3,4488e-004	-1,5028e-004	-6,5102e-004	9,959e-004 
14	0,90277	-1,6766e-004	-1,6636e-004	-1,7585e-004	-5,8293e-007	5,1257e-004	-2,1646e-004	9,6376e-004	3,8543e-004	-1,6788e-004	-7,2742e-004	1,1128e-003 
15	1,	-1,8486e-004	-1,8331e-004	-1,9409e-004	-7,0775e-007	5,653e-004	-2,3911e-004	1,0632e-003	4,2525e-004	-1,8513e-004	-8,0237e-004	1,2276e-003 
