Node Number	Normal Stress (MPa)
6627	-1,3074e-002
6633	-1,8666e-002
6639	-1,3705e-002
6640	-1,3338e-002
6641	-1,2806e-002
6642	-1,6184e-002
6643	-2,0307e-002
6644	-1,1432e-002
6645	-2,0416e-002
6646	-1,3979e-002
6647	-1,0934e-002
6648	-2,2851e-002
6649	-1,5149e-002
6650	-9,3285e-003
6651	-9,7013e-003
6652	-1,5201e-002
6653	-1,0027e-002
6654	-1,7877e-002
6655	-1,2948e-002
6656	-2,0232e-002
6657	-1,3041e-002
6658	-1,3123e-002
6659	-2,1499e-002
6660	-1,1559e-002
6661	-1,1946e-002
6662	-2,2717e-002
6663	-1,4471e-002
6664	-1,3009e-002
6665	-1,8225e-002
6666	-1,3157e-002
6667	-1,929e-002
6668	-1,3733e-002
6669	-1,8995e-002
6670	-1,1958e-002
6671	-1,2472e-002
6672	-1,897e-002
6673	-1,1496e-002
6674	-1,5631e-002
6675	-1,0161e-002
6676	-1,9974e-002
6677	-1,241e-002
6678	-1,149e-002
6679	-1,7747e-002
6680	-1,0806e-002
6681	-1,542e-002
6682	-9,3708e-003
6683	-9,6886e-003
6684	-1,2574e-002
6685	-7,8092e-003
6686	-1,1761e-002
6687	-6,1817e-003
6688	-1,012e-002
6689	-7,6013e-003
6690	-9,1821e-003
6691	-7,1168e-003
6692	-7,2111e-003
6693	-8,7384e-003
6694	-6,2164e-003
6695	-9,0503e-003
6696	-5,0555e-003
6697	-7,6356e-003
6698	-4,972e-003
6699	-5,1672e-003
6700	-8,1648e-003
6701	-6,0156e-003
6702	-8,7739e-003
6703	-5,7905e-003
6704	-8,4641e-003
6705	-3,9236e-003
6706	-1,3383e-003
6712	-1,0468e-003
6713	-5,4367e-004
6714	-5,7027e-004
6715	-8,7892e-004
6716	-7,041e-004
6717	-8,049e-004
6718	-3,4397e-004
6719	-6,078e-004
6720	-9,8807e-004
6721	-7,7418e-004
6722	-7,5429e-004
6723	-9,4112e-004
6724	-7,2055e-004
6725	-6,6785e-004
6726	-1,1861e-003
6727	-7,3214e-004
6728	-1,4059e-003
6729	-1,0716e-003
6730	-1,433e-003
6731	-1,0326e-003
6732	-1,5595e-003
6733	-1,3403e-003
6734	-1,6649e-003
6735	-2,6902e-003
6736	-2,2128e-003
6737	-2,1282e-003
6738	-3,0479e-003
6739	-2,1613e-003
6740	-2,6126e-003
6741	-2,5149e-003
6742	-2,4818e-003
6743	-2,5414e-003
6744	-4,7201e-003
6745	-2,7124e-003
6746	-5,4796e-003
6747	-4,8735e-003
6748	-3,0995e-003
6749	-7,2818e-003
6750	-5,0509e-003
6751	-5,548e-003
6752	-7,2165e-003
6753	-4,3974e-003
6754	-7,7143e-003
6755	-2,2849e-003
6756	-7,1309e-003
6757	-6,0383e-003
6758	-1,0382e-002
6759	-7,3273e-003
6760	-1,0923e-002
6761	-8,5731e-003
6762	-1,5081e-002
6763	-9,3741e-003
6764	-1,288e-002
6765	-9,3382e-003
6766	-1,0223e-002
6767	-1,8916e-002
6768	-9,5233e-003
6769	-1,358e-002
6770	-1,6969e-002
6771	-1,5582e-002
6772	-1,5378e-002
6773	-2,4753e-002
6774	-1,9857e-002
6775	-2,9209e-002
6776	-2,2702e-002
6777	-2,1303e-002
6778	-2,8548e-002
6779	-1,9096e-002
6780	-2,7833e-002
6781	-1,7117e-002
6782	-3,4092e-002
6783	-2,8408e-002
6784	-3,3209e-002
6785	-2,8474e-002
6786	-2,5786e-002
6787	-3,6173e-002
6788	-2,9849e-002
6789	-4,0914e-002
6790	-2,7749e-002
6791	-4,1738e-002
6792	-3,2301e-002
6793	-3,2136e-002
6794	-4,2905e-002
6795	-2,3143e-002
6796	-3,4431e-002
6797	-2,1189e-002
6798	-2,063e-002
6799	-3,8019e-002
6800	-2,5765e-002
6801	-4,1575e-002
6802	-2,3012e-002
6803	-2,3652e-002
6804	-2,7353e-002
6805	-1,754e-002
6806	-1,792e-002
6807	-2,4718e-002
6808	-1,3367e-002
6809	-1,989e-002
6810	-1,176e-002
6811	-1,6905e-002
6812	-1,0559e-002
6813	-1,4477e-002
6814	-1,0609e-002
6815	-9,3816e-003
6816	-1,534e-002
6817	-1,2109e-002
6818	-9,3798e-003
6819	-1,5562e-002
6820	-7,8223e-003
6821	-9,2457e-003
6822	-8,8171e-003
6823	-1,1499e-002
6824	-1,0381e-003
6830	-1,5482e-003
6831	-8,2531e-004
6832	-7,8487e-004
6833	-1,6438e-003
6834	-8,0562e-004
6835	-2,0228e-003
6836	-8,8171e-004
6837	-8,5234e-004
6838	-1,2914e-003
6839	-8,3824e-004
6840	-1,4575e-003
6841	-8,4984e-004
6842	-1,2538e-003
6843	-1,207e-003
6844	-8,1346e-004
6845	-8,859e-004
6846	-1,3402e-003
6847	-8,7013e-004
6848	-1,44e-003
6849	-9,2735e-004
6850	-1,382e-003
6851	-8,7239e-004
6852	-1,4212e-003
6853	-9,1384e-004
6854	-1,2501e-003
6855	-9,0803e-004
6856	-1,509e-003
6857	-1,1452e-003
6858	-1,6492e-003
6859	-1,1263e-003
6860	-1,7087e-003
6861	-1,3096e-003
6862	-1,1485e-003
6863	-1,4857e-003
6864	-1,0857e-003
6865	-1,8839e-003
6866	-1,4313e-003
6867	-1,229e-003
6868	-9,0754e-004
6869	-1,528e-003
6870	-9,7879e-004
6871	-1,6448e-003
6872	-9,5318e-004
6873	-1,8748e-003
6874	-1,3702e-003
6875	-1,3605e-003
6876	-1,923e-003
6877	-1,1151e-003
6878	-1,2573e-003
6879	-1,4677e-003
6880	-1,2209e-003
6881	-1,7393e-003
6882	-1,1192e-003
6883	-1,2305e-003
6884	-1,5688e-003
6885	-1,1898e-003
6886	-2,2201e-003
6887	-1,3166e-003
6888	-1,7526e-003
6889	-1,2597e-003
6890	-1,9658e-003
6891	-1,6695e-003
6892	-1,4547e-003
6893	-2,2235e-003
6894	-1,3127e-003
6895	-1,0914e-003
6896	-1,8817e-003
6897	-6,8986e-003
6898	-5,6201e-003
6899	-5,7678e-003
6900	-1,0464e-002
6901	-5,3858e-003
6902	-6,0631e-003
6903	-4,8903e-003
6904	-5,6424e-003
6905	-1,0048e-002
6906	-6,6335e-003
6907	-6,5291e-003
6908	-9,7465e-003
6909	-6,5442e-003
6910	-6,7649e-003
6911	-9,2599e-003
6912	-6,1992e-003
6913	-1,0409e-002
6914	-7,8208e-003
6915	-1,1333e-002
6916	-6,5277e-003
6917	-1,0818e-002
6918	-7,3131e-003
6919	-7,7493e-003
6920	-1,1766e-002
6921	-8,2629e-003
6922	-9,0973e-003
6923	-1,3711e-002
6924	-8,8734e-003
6925	-9,8538e-003
6926	-1,4978e-002
6927	-9,7342e-003
6928	-9,9426e-003
6929	-1,7196e-002
6930	-8,4594e-003
6931	-1,2052e-002
6932	-9,8136e-003
6933	-8,9521e-003
6934	-1,3871e-002
6935	-9,4434e-003
6936	-1,4889e-002
6937	-1,0101e-002
6938	-1,4539e-002
6939	-1,1889e-002
6940	-1,851e-002
6941	-1,3201e-002
6942	-1,446e-002
6943	-1,109e-002
6944	-1,7612e-002
6945	-1,0367e-002
6946	-9,9234e-003
6947	-1,2006e-002
6948	-7,8737e-003
6949	-1,1172e-002
6950	-7,8198e-003
6951	-7,4864e-003
6952	-1,1557e-002
6953	-7,737e-003
6954	-9,9176e-003
6955	-6,3174e-003
6956	-6,7474e-003
6957	-1,0902e-002
6958	-6,3308e-003
6959	-6,0149e-003
6960	-9,5129e-003
6961	-5,8085e-003
6962	-5,1106e-003
6963	-7,1554e-003
6964	-5,1026e-003
6965	-6,7408e-003
6966	-4,0848e-003
6967	-3,9423e-003
6968	-4,7673e-003
6969	-5,7382e-003
6970	-3,6186e-003
6971	-3,5698e-003
6972	-4,3628e-003
6973	-4,7003e-003
6974	-3,7166e-003
6975	-2,6663e-003
6976	-3,4918e-003
6977	-2,3266e-003
