Node Number	Normal Stress (MPa)
39233	-3,695e-003
39239	-2,719e-003
39245	-1,8905e-003
39246	-2,0277e-003
39247	-2,1594e-003
39248	-2,6587e-003
39249	-3,3018e-003
39250	-2,0036e-003
39251	-3,4147e-003
39252	-2,3715e-003
39253	-2,1022e-003
39254	-4,041e-003
39255	-2,5995e-003
39256	-3,932e-003
39257	-1,9629e-003
39258	-2,7019e-003
39259	-1,7605e-003
39260	-2,6944e-003
39261	-1,9234e-003
39262	-3,2749e-003
39263	-2,0853e-003
39264	-1,7027e-003
39265	-3,1396e-003
39266	-1,6174e-003
39267	-2,1431e-003
39268	-2,8981e-003
39269	-1,9465e-003
39270	-1,8428e-003
39271	-2,6389e-003
39272	-1,8736e-003
39273	-3,1182e-003
39274	-1,9388e-003
39275	-2,5249e-003
39276	-1,972e-003
39277	-2,0065e-003
39278	-3,0075e-003
39279	-1,8558e-003
39280	-2,7074e-003
39281	-1,7509e-003
39282	-3,5172e-003
39283	-2,307e-003
39284	-2,1092e-003
39285	-3,0788e-003
39286	-1,6874e-003
39287	-3,0514e-003
39288	-1,849e-003
39289	-1,9159e-003
39290	-2,8441e-003
39291	-1,8464e-003
39292	-2,5325e-003
39293	-1,6732e-003
39294	-2,6022e-003
39295	-2,1501e-003
39296	-2,6299e-003
39297	-1,9586e-003
39298	-1,8436e-003
39299	-2,7633e-003
39300	-1,8008e-003
39301	-3,2038e-003
39302	-2,0732e-003
39303	-3,0889e-003
39304	-2,0634e-003
39305	-1,8545e-003
39306	-3,2268e-003
39307	-2,087e-003
39308	-3,5114e-003
39309	-2,0207e-003
39310	-1,9224e-003
39311	-2,7325e-003
39312	-1,5178e-002
39318	-1,5076e-002
39319	-9,3649e-003
39320	-8,4166e-003
39321	-1,6646e-002
39322	-1,1169e-002
39323	-1,0765e-002
39324	-6,5621e-003
39325	-8,1331e-003
39326	-1,0607e-002
39327	-1,5295e-002
39328	-1,3744e-002
39329	-1,3392e-002
39330	-1,9644e-002
39331	-1,3299e-002
39332	-2,1258e-002
39333	-1,5267e-002
39334	-1,7916e-002
39335	-2,4662e-002
39336	-1,8314e-002
39337	-1,8285e-002
39338	-3,0435e-002
39339	-2,2687e-002
39340	-2,1088e-002
39341	-3,4689e-002
39342	-2,647e-002
39343	-4,6199e-002
39344	-3,3865e-002
39345	-3,6071e-002
39346	-5,2032e-002
39347	-4,03e-002
39348	-3,9853e-002
39349	-5,2884e-002
39350	-3,2613e-002
39351	-5,8144e-002
39352	-3,6943e-002
39353	-5,211e-002
39354	-5,5478e-002
39355	-4,0825e-002
39356	-4,7026e-002
39357	-4,364e-002
39358	-4,238e-002
39359	-5,1959e-002
39360	-3,1637e-002
39361	-4,5525e-002
39362	-5,2777e-002
39363	-3,7182e-002
39364	-3,9453e-002
39365	-5,7541e-002
39366	-3,5556e-002
39367	-5,4308e-002
39368	-3,6336e-002
39369	-3,8773e-002
39370	-4,6166e-002
39371	-2,6594e-002
39372	-2,8685e-002
39373	-4,4221e-002
39374	-2,1458e-002
39375	-3,3426e-002
39376	-2,0981e-002
39377	-2,0275e-002
39378	-2,8471e-002
39379	-2,0695e-002
39380	-2,8166e-002
39381	-1,3701e-002
39382	-2,5166e-002
39383	-1,5263e-002
39384	-1,2698e-002
39385	-1,7325e-002
39386	-1,1511e-002
39387	-1,0751e-002
39388	-1,1971e-002
39389	-7,8582e-003
39390	-9,2819e-003
39391	-1,1125e-002
39392	-6,9635e-003
39393	-8,2955e-003
39394	-6,3075e-003
39395	-8,9724e-003
39396	-4,5771e-003
39397	-7,1479e-003
39398	-4,2136e-003
39399	-3,7025e-003
39400	-5,5211e-003
39401	-3,4241e-003
39402	-4,8681e-003
39403	-3,1866e-003
39404	-3,1037e-003
39405	-4,3411e-003
39406	-3,0697e-003
39407	-4,8672e-003
39408	-2,8558e-003
39409	-2,784e-003
39410	-3,2341e-003
39411	-2,1093e-003
39412	-1,9929e-003
39413	-2,41e-003
39414	-1,7565e-003
39415	-1,9878e-003
39416	-1,3261e-003
39417	-1,9105e-003
39418	-1,2184e-003
39419	-1,6473e-003
39420	-1,1031e-003
39421	-1,048e-003
39422	-1,7142e-003
39423	-1,2309e-003
39424	-1,1539e-003
39425	-1,7295e-003
39426	-1,1418e-003
39427	-1,0485e-003
39428	-4,7282e-004
39429	-1,6312e-003
39430	-1,2013e-002
39436	-1,989e-002
39437	-1,0003e-002
39438	-1,7764e-002
39439	-9,0623e-003
39440	-1,0059e-002
39441	-1,8468e-002
39442	-1,0448e-002
39443	-1,5551e-002
39444	-9,282e-003
39445	-1,0164e-002
39446	-1,508e-002
39447	-1,3394e-002
39448	-4,5097e-003
39449	-1,3881e-002
39450	-1,0023e-002
39451	-1,9342e-002
39452	-1,4899e-002
39453	-1,5192e-002
39454	-2,326e-002
39455	-1,5061e-002
39456	-2,6124e-002
39457	-2,4638e-002
39458	-1,7197e-002
39459	-1,5069e-002
39460	-2,6337e-002
39461	-1,8587e-002
39462	-3,3829e-002
39463	-2,9493e-002
39464	-1,8304e-002
39465	-3,3414e-002
39466	-2,1705e-002
39467	-2,4975e-002
39468	-1,6296e-002
39469	-2,8616e-002
39470	-2,4633e-002
39471	-2,8261e-002
39472	-2,185e-002
39473	-2,0129e-002
39474	-2,1881e-002
39475	-2,8299e-002
39476	-1,8455e-002
39477	-2,0895e-002
39478	-2,2599e-002
39479	-1,5517e-002
39480	-2,8017e-002
39481	-1,6352e-002
39482	-2,2371e-002
39483	-2,0966e-002
39484	-1,3133e-002
39485	-1,5541e-002
39486	-2,1387e-002
39487	-1,3643e-002
39488	-1,4336e-002
39489	-1,83e-002
39490	-1,1366e-002
39491	-1,1532e-002
39492	-8,2248e-003
39493	-1,0954e-002
39494	-1,0201e-002
39495	-1,4923e-002
39496	-9,6151e-003
39497	-1,2926e-002
39498	-1,0507e-002
39499	-1,1019e-002
39500	-1,5263e-002
39501	-9,0775e-003
39502	-1,9364e-002
39503	-7,3858e-004
39504	-1,5618e-003
39505	-1,3479e-003
39506	-1,6363e-003
39507	-1,0016e-003
39508	-1,441e-003
39509	-3,6334e-004
39510	-1,1476e-003
39511	-1,6214e-003
39512	-1,1736e-003
39513	-1,2762e-003
39514	-1,5464e-003
39515	-1,4213e-003
39516	-1,0375e-003
39517	-1,9028e-003
39518	-1,3207e-003
39519	-2,5388e-003
39520	-1,7348e-003
39521	-2,6131e-003
39522	-2,1364e-003
39523	-3,1294e-003
39524	-2,1878e-003
39525	-2,121e-003
39526	-3,5168e-003
39527	-2,3272e-003
39528	-3,5859e-003
39529	-4,3894e-003
39530	-3,2669e-003
39531	-3,4448e-003
39532	-4,7751e-003
39533	-4,4272e-003
39534	-4,2606e-003
39535	-8,213e-003
39536	-5,1401e-003
39537	-7,6269e-003
39538	-6,4382e-003
39539	-5,981e-003
39540	-8,068e-003
39541	-6,0818e-003
39542	-1,1193e-002
39543	-8,7756e-003
39544	-1,6354e-002
39545	-1,066e-002
39546	-9,9885e-003
39547	-1,7457e-002
39548	-1,3836e-002
39549	-1,9731e-002
39550	-1,6658e-002
39551	-1,732e-002
39552	-2,1391e-002
39553	-1,6355e-002
39554	-1,8432e-002
39555	-3,316e-002
39556	-2,1491e-002
39557	-2,2425e-002
39558	-3,4948e-002
39559	-2,7006e-002
39560	-3,6919e-002
39561	-2,5319e-002
39562	-4,0863e-002
39563	-3,4681e-002
39564	-3,1352e-002
39565	-4,8995e-002
39566	-3,0053e-002
39567	-6,6008e-002
39568	-4,9457e-002
39569	-5,0409e-002
39570	-6,4217e-002
39571	-4,0625e-002
39572	-4,0273e-002
39573	-5,0517e-002
39574	-3,6504e-002
39575	-5,7502e-002
39576	-4,592e-002
39577	-5,1119e-002
39578	-3,6741e-002
39579	-6,136e-002
39580	-3,3307e-002
39581	-4,0598e-002
39582	-3,2237e-002
39583	-4,7161e-002
39584	-3,7375e-002
39585	-3,8505e-002
39586	-4,6108e-002
39587	-3,4485e-002
39588	-2,8533e-002
39589	-4,6267e-002
39590	-2,8215e-002
39591	-3,7121e-002
39592	-2,1199e-002
39593	-2,5393e-002
39594	-1,6092e-002
39595	-2,585e-002
39596	-1,773e-002
39597	-2,3273e-002
39598	-1,6991e-002
39599	-2,06e-002
39600	-1,4826e-002
39601	-1,4176e-002
39602	-1,8241e-002
39603	-1,0636e-002
39604	-1,4135e-002
39605	-9,4155e-003
39606	-1,449e-002
39607	-8,0272e-003
39608	-9,8919e-003
39609	-9,6546e-003
39610	-7,8367e-003
39611	-1,0651e-002
39612	-9,4474e-003
39613	-1,3141e-002
39614	-1,8154e-002
39863	-9,5901e-003
39864	7,5761e-005
39865	5,2822e-005
39866	-8,0366e-003
39867	-7,0662e-003
39868	-1,0731e-002
39869	-1,1391e-002
39870	-7,1642e-003
39871	-7,2858e-003
39872	3,2121e-004
39873	-3,7488e-005
39874	-3,8535e-005
39875	-1,0849e-002
39876	-9,838e-003
39877	-7,625e-005
39878	-8,7137e-003
39879	-6,6467e-003
39880	-1,1525e-003
39881	-3,7015e-005
39882	-2,9103e-004
39883	-5,9819e-003
39884	-5,4924e-003
39885	-9,2668e-004
39886	-2,7422e-003
39887	-9,4229e-003
39888	-1,1831e-002
39889	-1,1703e-002
39890	-8,4627e-003
39891	-3,7404e-005
39892	-3,3071e-003
39893	-1,2695e-004
39894	2,8021e-004
39895	-1,0428e-003
39896	-2,3409e-003
39897	-4,3485e-003
39898	-5,4612e-003
39899	1,9389e-004
39900	-7,5671e-003
39901	-8,6618e-003
39902	-9,5053e-005
39903	-4,461e-005
39904	-1,7428e-003
39905	-4,39e-003
39906	-1,0542e-002
39907	-1,1179e-002
39908	-1,3063e-002
39909	-9,8079e-003
39910	-4,7633e-005
39911	-2,5432e-003
39912	-6,6879e-003
39913	-9,0105e-005
39914	-1,8562e-003
39915	-3,1702e-003
39916	7,5513e-005
39917	-1,1475e-004
39918	-2,4233e-003
39919	-1,6259e-003
39920	-9,9421e-003
39921	-1,2252e-002
39922	-5,7503e-003
39923	-8,8747e-005
39924	-6,8095e-005
39925	-4,2686e-003
39926	-7,4215e-005
39927	-9,2981e-005
39928	-1,1857e-002
39929	-1,1647e-002
39930	-7,2257e-005
39931	-8,7969e-003
39932	-1,1434e-002
39933	-1,5634e-004
39934	-1,0964e-002
39935	-4,1738e-003
39936	-1,3124e-002
39937	-6,9437e-005
39938	-3,1099e-003
39939	-4,3773e-003
39940	-4,8921e-004
39941	-3,6255e-003
39942	-4,8238e-005
39943	-1,1527e-002
39944	-4,8898e-005
39945	-3,7177e-004
39946	-6,9236e-004
39947	-6,9079e-005
39948	-9,348e-003
39949	-4,8635e-005
39950	-8,908e-003
39951	-4,6722e-006
39952	-8,6405e-003
39953	-3,2938e-003
39954	1,5786e-004
39955	-1,5907e-004
39956	-1,2706e-002
39957	-9,7527e-005
39958	-5,6614e-004
39959	-8,8133e-004
39960	-6,1643e-005
39961	2,1539e-004
39962	-2,3008e-003
39963	-9,2022e-003
39964	-1,5026e-003
39965	-3,192e-005
39966	-5,6606e-005
39967	-9,7262e-005
39968	-6,3101e-003
39969	-4,4783e-004
39970	-2,2078e-005
39971	-4,3398e-003
39972	-3,7837e-003
39973	-1,0075e-002
39974	-2,1601e-003
39975	-1,0148e-002
39976	-9,866e-004
39977	-3,4648e-003
39978	-3,6197e-003
39979	-9,6535e-003
39980	-1,0059e-002
39981	-7,2662e-003
39982	-1,0167e-002
39983	-6,5818e-003
39984	-6,2508e-003
39985	-8,2367e-003
39986	-7,1102e-003
39987	9,4151e-004
39988	-6,409e-003
39989	-6,541e-003
39990	-7,5143e-003
39991	-1,8185e-004
39992	-7,8384e-004
39993	-1,7847e-004
39994	-1,4555e-004
39995	-2,8822e-004
39996	-1,3927e-003
39997	-1,5265e-004
39998	-9,0668e-004
39999	-9,026e-004
40000	-1,0569e-002
40001	-1,2211e-002
40002	-7,8643e-003
40003	-5,9396e-003
40004	-1,0617e-002
40005	-1,0902e-002
40006	-1,1093e-002
40007	-5,3938e-005
40008	-7,1759e-006
40009	-3,5969e-003
40010	-2,2235e-004
40011	-4,1235e-003
40012	-2,4155e-005
40013	-1,0672e-004
40014	-9,0883e-005
40015	-2,5313e-004
40016	-1,5228e-004
40017	-9,7079e-004
40018	-1,2575e-003
40019	-4,3922e-003
40020	-1,6856e-003
40021	-1,3632e-004
40022	-6,8566e-005
40023	-1,0348e-002
40024	-2,5466e-003
40025	-8,7818e-003
40026	-2,0302e-004
40027	2,3222e-005
40028	-1,9999e-006
40029	-1,2604e-002
40030	-1,4582e-004
40031	-1,2067e-002
40032	-3,3866e-003
40033	-1,098e-003
40034	-2,5121e-003
40035	-9,5734e-005
40036	6,0487e-004
40037	-3,8406e-003
40038	-6,5889e-003
40039	-1,184e-002
40040	-1,1005e-003
40041	-3,8672e-005
40042	-1,0717e-002
40043	-4,947e-003
40044	-1,0975e-004
40045	-1,4597e-004
40046	-3,0471e-003
40047	-9,1472e-003
40048	-8,6523e-003
40049	-1,4137e-003
40050	-2,5429e-003
40051	-5,5451e-003
40052	-8,8514e-004
40053	-1,2474e-002
40054	-1,0338e-002
40055	-7,0034e-005
40056	-1,502e-004
40057	-3,7632e-004
40058	-9,4793e-003
40059	-8,4932e-003
40060	-3,1309e-003
40061	1,1045e-005
40062	-1,7496e-003
40063	-6,8315e-003
40064	-1,3364e-004
40065	-5,0227e-004
