0	Time [s]	Pressure sensor 4 (NormX) [MPa]	Pressure sensor 4 (NormY) [MPa]	Pressure sensor 4 (NormZ) [MPa]	Pressure sensor 4 (ShearXY) [MPa]	Pressure sensor 4 (ShearYZ) [MPa]	Pressure sensor 4 (ShearXZ) [MPa]	Pressure sensor 4 (Equivalent (von-Mises)) [MPa]	Pressure sensor 4 (Maximum Principal) [MPa]	Pressure sensor 4 (Middle Principal) [MPa]	Pressure sensor 4 (Minimum Principal) [MPa]	Pressure sensor 4 (Intensity) [MPa] 
1	1,6667e-002	-9,2805e-005	-9,2722e-005	-9,6706e-005	7,5711e-008	8,0623e-005	3,1577e-005	1,5002e-004	-8,0835e-006	-9,2845e-005	-1,813e-004	1,7322e-004 
2	3,3333e-002	-1,8889e-004	-1,8867e-004	-1,9691e-004	1,7701e-007	1,646e-004	6,3849e-005	3,059e-004	-1,615e-005	-1,8898e-004	-3,6934e-004	3,5319e-004 
3	5,8333e-002	-3,2928e-004	-3,2876e-004	-3,4347e-004	3,72e-007	2,8687e-004	1,1216e-004	5,3369e-004	-2,7925e-005	-3,2947e-004	-6,4413e-004	6,162e-004 
4	9,5833e-002	-5,4055e-004	-5,3935e-004	-5,6436e-004	7,6794e-007	4,701e-004	1,8459e-004	8,751e-004	-4,6474e-005	-5,4091e-004	-1,0569e-003	1,0104e-003 
5	0,15208	-8,5904e-004	-8,5633e-004	-8,9812e-004	1,5948e-006	7,4661e-004	2,9476e-004	1,3909e-003	-7,3884e-005	-8,5976e-004	-1,6798e-003	1,606e-003 
6	0,23646	-1,3354e-003	-1,3294e-003	-1,3991e-003	3,3471e-006	1,1622e-003	4,581e-004	2,1648e-003	-1,1377e-004	-1,3369e-003	-2,6132e-003	2,4995e-003 
7	0,36302	-2,0471e-003	-2,0335e-003	-2,1514e-003	7,1333e-006	1,782e-003	7,0362e-004	3,3202e-003	-1,7415e-004	-2,0502e-003	-4,0077e-003	3,8336e-003 
8	0,52969	-2,979e-003	-2,9509e-003	-3,1435e-003	1,4217e-005	2,5984e-003	1,0258e-003	4,8419e-003	-2,4901e-004	-2,9849e-003	-5,8395e-003	5,5905e-003 
9	0,69635	-3,9033e-003	-3,8557e-003	-4,1357e-003	2,3657e-005	3,4125e-003	1,3463e-003	6,3594e-003	-3,1952e-004	-3,913e-003	-7,6622e-003	7,3427e-003 
10	0,86302	-4,834e-003	-4,7616e-003	-5,1427e-003	3,5542e-005	4,2295e-003	1,668e-003	7,8828e-003	-3,9408e-004	-4,8485e-003	-9,4957e-003	9,1016e-003 
11	1,	-5,5896e-003	-5,493e-003	-5,9664e-003	4,7019e-005	4,898e-003	1,9299e-003	9,1291e-003	-4,4991e-004	-5,6087e-003	-1,099e-002	1,0541e-002 
