0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-1,0036e-006	-1,0052e-006	-1,0442e-006	-5,1463e-010	-3,9068e-006	6,8337e-007	6,8697e-006	2,9417e-006	-1,0038e-006	-4,9908e-006	7,9324e-006 
2	3,3333e-002	-2,0296e-006	-2,0327e-006	-2,1119e-006	-1,0682e-009	-7,9086e-006	1,378e-006	1,3905e-005	5,9558e-006	-2,03e-006	-1,01e-005	1,6056e-005 
3	5,8333e-002	-3,5482e-006	-3,5532e-006	-3,6925e-006	-1,9429e-009	-1,3834e-005	2,4219e-006	2,4325e-005	1,0422e-005	-3,549e-006	-1,7667e-005	2,8088e-005 
4	9,5833e-002	-5,8348e-006	-5,842e-006	-6,0731e-006	-3,3699e-009	-2,2741e-005	3,9839e-006	3,9989e-005	1,7131e-005	-5,8361e-006	-2,9044e-005	4,6175e-005 
5	0,15208	-9,2516e-006	-9,2608e-006	-9,6322e-006	-5,7611e-009	-3,6076e-005	6,3069e-006	6,3434e-005	2,7178e-005	-9,2539e-006	-4,6069e-005	7,3247e-005 
6	0,23646	-1,4395e-005	-1,4403e-005	-1,4993e-005	-9,9594e-009	-5,6144e-005	9,8487e-006	9,8731e-005	4,2306e-005	-1,4398e-005	-7,1698e-005	1,14e-004 
7	0,36302	-2,2038e-005	-2,2039e-005	-2,2968e-005	-1,7481e-008	-8,5982e-005	1,5064e-005	1,512e-004	6,4792e-005	-2,2044e-005	-1,0979e-004	1,7459e-004 
8	0,52969	-3,216e-005	-3,2137e-005	-3,3542e-005	-2,9881e-008	-1,2555e-004	2,2028e-005	2,2079e-004	9,4636e-005	-3,2169e-005	-1,6031e-004	2,5494e-004 
9	0,69635	-4,2178e-005	-4,2117e-005	-4,4026e-005	-4,4862e-008	-1,6474e-004	2,8922e-005	2,8971e-004	1,242e-004	-4,2192e-005	-2,1033e-004	3,3453e-004 
10	0,86302	-5,2145e-005	-5,2031e-005	-5,4471e-005	-6,238e-008	-2,0371e-004	3,5743e-005	3,5824e-004	1,5359e-004	-5,2163e-005	-2,6007e-004	4,1366e-004 
11	1,	-6,033e-005	-6,0161e-005	-6,3061e-005	-7,8865e-008	-2,3579e-004	4,1414e-005	4,1465e-004	1,778e-004	-6,0351e-005	-3,01e-004	4,788e-004 
