0	Time [s]	Pressure sensor 3 (NormX) [MPa]	Pressure sensor 3 (NormY) [MPa]	Pressure sensor 3 (NormZ) [MPa]	Pressure sensor 3 (ShearXY) [MPa]	Pressure sensor 3 (ShearYZ) [MPa]	Pressure sensor 3 (ShearXZ) [MPa]	Pressure sensor 3 (Equivalent (von-Mises)) [MPa]	Pressure sensor 3 (Maximum Principal) [MPa]	Pressure sensor 3 (Middle Principal) [MPa]	Pressure sensor 3 (Minimum Principal) [MPa]	Pressure sensor 3 (Intensity) [MPa] 
1	1,6667e-002	-1,7892e-004	-1,7864e-004	-1,8678e-004	3,2844e-009	9,2576e-005	1,6692e-006	1,6057e-004	-9,0028e-005	-1,7892e-004	-2,7539e-004	1,8536e-004 
2	3,3333e-002	-3,6804e-004	-3,6737e-004	-3,8429e-004	1,1743e-008	1,888e-004	4,1265e-006	3,2751e-004	-1,868e-004	-3,6804e-004	-5,6486e-004	3,7807e-004 
3	5,8333e-002	-6,3905e-004	-6,3766e-004	-6,6748e-004	2,433e-008	3,2915e-004	7,792e-006	5,7101e-004	-3,2299e-004	-6,3905e-004	-9,8215e-004	6,5916e-004 
4	9,5833e-002	-1,0442e-003	-1,0415e-003	-1,0912e-003	4,8575e-008	5,3807e-004	1,2301e-005	9,3346e-004	-5,2755e-004	-1,0442e-003	-1,6051e-003	1,0776e-003 
5	0,15208	-1,659e-003	-1,6533e-003	-1,7348e-003	1,2159e-007	8,5268e-004	2,1605e-005	1,4795e-003	-8,4012e-004	-1,659e-003	-2,548e-003	1,7079e-003 
6	0,23646	-2,5694e-003	-2,5577e-003	-2,6897e-003	2,5116e-007	1,3211e-003	3,3088e-005	2,2924e-003	-1,3006e-003	-2,5694e-003	-3,9469e-003	2,6463e-003 
7	0,36302	-3,9374e-003	-3,9129e-003	-4,1284e-003	5,9698e-007	2,0236e-003	5,3658e-005	3,5121e-003	-1,9935e-003	-3,9374e-003	-6,0478e-003	4,0543e-003 
8	0,52969	-5,7227e-003	-5,6748e-003	-6,0129e-003	1,1597e-006	2,9354e-003	7,5266e-005	5,0958e-003	-2,9026e-003	-5,7228e-003	-8,785e-003	5,8824e-003 
9	0,69635	-7,4944e-003	-7,4155e-003	-7,8905e-003	1,9756e-006	3,842e-003	1,0002e-004	6,6713e-003	-3,8024e-003	-7,4945e-003	-1,1504e-002	7,7012e-003 
10	0,86302	-9,2488e-003	-9,1316e-003	-9,7576e-003	2,9295e-006	4,7415e-003	1,2233e-004	8,2354e-003	-4,6912e-003	-9,2489e-003	-1,4198e-002	9,5067e-003 
11	1,	-1,0683e-002	-1,0529e-002	-1,129e-002	3,8899e-006	5,4793e-003	1,4207e-004	9,5191e-003	-5,4148e-003	-1,0683e-002	-1,6403e-002	1,0989e-002 
