0.000000000000000000e+00,5.833700000000000691e-03,1.458370000000000152e-02,2.770870000000000277e-02,4.739569999999999894e-02,7.692670000000000063e-02,1.064567000000000013e-01,1.507567000000000212e-01,1.950567000000000273e-01,2.614967000000000263e-01,3.611667000000000072e-01,5.106666999999999179e-01,6.773367000000000138e-01,8.439966999999999331e-01,9.941666999999999588e-01
1.303400000000000114e+00,3.015500000000000291e+00,5.203199999999999825e+00,8.457300000000000040e+00,1.331200000000000117e+01,2.048799999999999955e+01,2.755100000000000193e+01,3.809100000000000108e+01,4.847599999999999909e+01,6.391499999999999915e+01,8.693099999999999739e+01,1.206500000000000057e+02,1.575899999999999750e+02,1.945900000000000034e+02,2.274900000000000091e+02
6.843599999999999683e-01,1.570200000000000040e+00,2.691999999999999726e+00,4.358600000000000030e+00,6.816899999999999515e+00,1.041499999999999915e+01,1.394299999999999962e+01,1.915199999999999747e+01,2.420700000000000074e+01,3.162699999999999889e+01,4.257900000000000063e+01,5.841799999999999926e+01,7.564200000000001012e+01,9.278399999999999181e+01,1.079800000000000040e+02
7.138000000000001011e-01,1.640600000000000058e+00,2.818699999999999761e+00,4.570599999999999774e+00,7.165900000000000603e+00,1.099000000000000021e+01,1.475699999999999967e+01,2.032700000000000173e+01,2.574500000000000099e+01,3.368999999999999773e+01,4.540800000000000125e+01,6.247299999999999898e+01,8.111100000000000421e+01,9.945099999999999341e+01,1.157600000000000051e+02
6.969600000000000239e-01,1.612200000000000077e+00,2.782700000000000173e+00,4.530400000000000205e+00,7.144899999999999807e+00,1.103699999999999903e+01,1.490299999999999869e+01,2.066499999999999915e+01,2.634100000000000108e+01,3.470400000000000063e+01,4.717999999999999972e+01,6.564300000000000068e+01,8.611200000000000898e+01,1.062500000000000000e+02,1.243799999999999955e+02
7.370599999999999374e-01,1.715600000000000014e+00,2.972099999999999742e+00,4.850999999999999979e+00,7.679700000000000415e+00,1.191399999999999970e+01,1.614399999999999835e+01,2.246699999999999875e+01,2.874100000000000321e+01,3.798400000000000176e+01,5.186200000000000188e+01,7.257700000000001239e+01,9.572299999999999898e+01,1.184800000000000040e+02,1.390499999999999829e+02
-6.714700000000000113e-01,-1.629599999999999937e+00,-2.940599999999999881e+00,-4.935000000000000497e+00,-8.106099999999999639e+00,-1.324699999999999989e+01,-1.858699999999999974e+01,-2.682800000000000296e+01,-3.522599999999999909e+01,-4.806500000000000483e+01,-6.729999999999999716e+01,-9.729599999999999227e+01,-1.313799999999999955e+02,-1.632399999999999807e+02,-1.923400000000000034e+02
-1.399400000000000199e+00,-3.316100000000000048e+00,-5.871100000000000207e+00,-9.679300000000001347e+00,-1.554899999999999949e+01,-2.471199999999999974e+01,-3.393500000000000227e+01,-4.779700000000000415e+01,-6.162199999999999989e+01,-8.262500000000000000e+01,-1.133900000000000006e+02,-1.598500000000000227e+02,-2.110900000000000034e+02,-2.606600000000000250e+02,-3.046700000000000159e+02
-7.218200000000000172e-01,-1.734500000000000153e+00,-3.101199999999999957e+00,-5.139199999999999768e+00,-8.317000000000000171e+00,-1.332000000000000028e+01,-1.832699999999999818e+01,-2.583699999999999974e+01,-3.339599999999999369e+01,-4.505899999999999750e+01,-6.193900000000000716e+01,-8.692499999999999716e+01,-1.133100000000000023e+02,-1.395099999999999909e+02,-1.618400000000000034e+02
3.709500000000000020e-01,8.116400000000000281e-01,1.340600000000000014e+00,2.103200000000000180e+00,3.141699999999999715e+00,4.511899999999999800e+00,5.787200000000000344e+00,7.499600000000000044e+00,8.901699999999999946e+00,1.061200000000000010e+01,1.280799999999999983e+01,1.537200000000000166e+01,1.793700000000000117e+01,1.996799999999999997e+01,2.161700000000000088e+01
6.717400000000000038e-01,1.547199999999999909e+00,2.666900000000000048e+00,4.333000000000000185e+00,6.816600000000000215e+00,1.049900000000000055e+01,1.415399999999999991e+01,1.955099999999999838e+01,2.482799999999999940e+01,3.253999999999999915e+01,4.394200000000000017e+01,6.073300000000000409e+01,7.927699999999998681e+01,9.743300000000000693e+01,1.137000000000000028e+02
8.070500000000000895e+00,1.869299999999999784e+01,3.233699999999999619e+01,5.261700000000000443e+01,8.313300000000000978e+01,1.274299999999999926e+02,1.709899999999999807e+02,2.371999999999999886e+02,3.043299999999999841e+02,4.052799999999999727e+02,5.627100000000000364e+02,8.001100000000000136e+02,1.068799999999999955e+03,1.354399999999999864e+03,1.611599999999999909e+03
1.353500000000000014e+01,3.224499999999999744e+01,5.667699999999999960e+01,9.429900000000000659e+01,1.532600000000000193e+02,2.443300000000000125e+02,3.375699999999999932e+02,4.843299999999999841e+02,6.382699999999999818e+02,8.736599999999999682e+02,1.248200000000000045e+03,1.833400000000000091e+03,2.516599999999999909e+03,3.213000000000000000e+03,3.864199999999999818e+03
6.583099999999999952e+00,1.600400000000000134e+01,2.864900000000000091e+01,4.862899999999999778e+01,8.095899999999998897e+01,1.331000000000000227e+02,1.881800000000000068e+02,2.769800000000000182e+02,3.726700000000000159e+02,5.202199999999999136e+02,7.606899999999999409e+02,1.151099999999999909e+03,1.625000000000000000e+03,2.103199999999999818e+03,2.565200000000000273e+03
-2.228900000000000048e-01,-5.102499999999999813e-01,-8.700599999999999445e-01,-1.326699999999999990e+00,-1.912499999999999867e+00,-2.719200000000000284e+00,-3.272599999999999731e+00,-3.743800000000000239e+00,-3.821400000000000574e+00,-4.378999999999999559e+00,-3.126799999999999802e+00,2.054000000000000270e+00,1.308100000000000129e+01,2.417000000000000171e+01,3.760399999999999920e+01
8.424700000000000522e-01,1.923800000000000177e+00,3.294299999999999784e+00,5.316499999999999559e+00,8.290000000000000924e+00,1.260999999999999943e+01,1.686899999999999977e+01,2.304800000000000182e+01,2.893400000000000105e+01,3.728199999999999648e+01,4.946200000000000330e+01,6.714700000000000557e+01,8.672400000000000375e+01,1.055799999999999983e+02,1.223999999999999915e+02
8.933100000000000307e+01,2.075600000000000023e+02,3.622799999999999727e+02,5.936599999999999682e+02,9.443700000000000045e+02,1.469700000000000045e+03,1.993200000000000045e+03,2.786799999999999727e+03,3.580400000000000091e+03,4.779199999999999818e+03,6.592100000000000364e+03,9.313500000000000000e+03,1.235200000000000000e+04,1.542600000000000000e+04,1.817500000000000000e+04
2.843500000000000227e+02,6.591799999999999500e+02,1.141000000000000000e+03,1.857500000000000000e+03,2.932199999999999818e+03,4.544099999999999454e+03,6.139500000000000000e+03,8.520299999999999272e+03,1.085800000000000000e+04,1.433800000000000000e+04,1.947000000000000000e+04,2.703300000000000000e+04,3.531400000000000000e+04,4.341900000000000000e+04,5.063600000000000000e+04
5.796199999999999619e+01,1.386699999999999875e+02,2.463899999999999864e+02,4.124300000000000068e+02,6.743500000000000227e+02,1.087599999999999909e+03,1.514200000000000045e+03,2.175500000000000000e+03,2.865799999999999727e+03,3.914800000000000182e+03,5.551199999999999818e+03,8.117600000000001273e+03,1.108600000000000000e+04,1.407500000000000000e+04,1.685200000000000000e+04
3.394099999999999895e-01,1.008599999999999941e+00,2.131299999999999972e+00,4.131800000000000139e+00,7.943499999999999339e+00,1.445899999999999963e+01,2.201300000000000168e+01,3.437299999999999756e+01,4.899299999999999500e+01,7.020600000000000307e+01,1.087899999999999920e+02,1.770900000000000034e+02,2.651500000000000341e+02,3.594200000000000159e+02,4.508100000000000023e+02
4.787399999999999989e-01,1.066999999999999948e+00,1.804900000000000171e+00,2.868399999999999839e+00,4.383999999999999453e+00,6.443800000000000416e+00,8.427899999999999281e+00,1.111500000000000021e+01,1.342100000000000115e+01,1.621599999999999753e+01,2.004000000000000270e+01,2.512600000000000122e+01,3.076399999999999935e+01,3.609499999999999886e+01,4.055699999999999505e+01
1.116500000000000057e+02,2.615500000000000114e+02,4.609300000000000068e+02,7.636599999999999682e+02,1.229299999999999955e+03,1.941500000000000000e+03,2.663099999999999909e+03,3.770799999999999727e+03,4.892399999999999636e+03,6.602700000000000728e+03,9.205799999999999272e+03,1.316000000000000000e+04,1.761800000000000000e+04,2.207700000000000000e+04,2.613000000000000000e+04
4.202699999999999818e+02,9.616200000000000045e+02,1.652899999999999864e+03,2.675099999999999909e+03,4.188899999999999636e+03,6.428800000000000182e+03,8.645600000000000364e+03,1.189500000000000000e+04,1.508500000000000000e+04,1.984000000000000000e+04,2.677600000000000000e+04,3.694900000000000000e+04,4.804500000000000000e+04,5.893900000000000000e+04,6.863000000000000000e+04
7.317499999999999716e+01,1.698899999999999864e+02,2.958600000000000136e+02,4.851100000000000136e+02,7.738899999999999864e+02,1.207500000000000000e+03,1.648399999999999864e+03,2.304599999999999909e+03,2.984099999999999909e+03,3.999499999999999545e+03,5.562600000000000364e+03,7.961899999999999636e+03,1.068000000000000000e+04,1.348000000000000000e+04,1.603299999999999818e+04
1.864599999999999813e+00,4.379800000000000360e+00,7.824699999999999989e+00,1.308000000000000007e+01,2.149699999999999989e+01,3.397500000000000142e+01,4.716799999999999926e+01,6.671999999999999886e+01,8.819599999999999795e+01,1.188299999999999983e+02,1.703400000000000034e+02,2.546399999999999864e+02,3.565400000000000205e+02,4.706999999999999886e+02,5.768999999999999773e+02
2.083000000000000129e-01,4.370399999999999840e-01,7.180199999999999916e-01,1.093499999999999917e+00,1.572400000000000020e+00,2.090899999999999981e+00,2.512900000000000134e+00,2.897899999999999920e+00,2.862999999999999989e+00,2.293099999999999916e+00,8.935499999999999554e-01,-2.065099999999999714e+00,-5.669099999999999362e+00,-9.425499999999999545e+00,-1.318800000000000061e+01
1.327199999999999847e+01,3.142000000000000171e+01,5.635199999999999676e+01,9.505799999999999272e+01,1.560199999999999818e+02,2.491199999999999761e+02,3.455099999999999909e+02,4.968600000000000136e+02,6.556699999999999591e+02,9.004300000000000637e+02,1.285899999999999864e+03,1.884100000000000136e+03,2.567199999999999818e+03,3.271900000000000091e+03,3.908300000000000182e+03
3.665300000000000580e+01,8.383700000000000330e+01,1.449600000000000080e+02,2.367800000000000011e+02,3.748199999999999932e+02,5.777000000000000455e+02,7.828200000000000500e+02,1.090000000000000000e+03,1.406500000000000000e+03,1.889800000000000182e+03,2.629699999999999818e+03,3.767800000000000182e+03,5.071899999999999636e+03,6.433199999999999818e+03,7.651200000000000728e+03
1.430400000000000116e+00,2.811199999999999921e+00,4.546999999999999709e+00,6.998099999999999987e+00,1.061200000000000010e+01,1.342699999999999960e+01,1.718599999999999994e+01,2.220299999999999940e+01,3.190500000000000114e+01,4.556700000000000017e+01,7.627200000000000557e+01,1.359900000000000091e+02,2.190699999999999932e+02,3.346499999999999773e+02,4.421100000000000136e+02
-2.831899999999999973e-01,-7.536599999999999966e-01,-1.338799999999999990e+00,-2.280200000000000227e+00,-3.725700000000000234e+00,-6.444499999999999673e+00,-9.091799999999999216e+00,-1.334099999999999930e+01,-1.729599999999999937e+01,-2.407300000000000040e+01,-3.291900000000000404e+01,-4.459599999999999653e+01,-5.483500000000000085e+01,-5.886699999999999733e+01,-6.141700000000000159e+01
