0.000000000000000000e+00,5.833700000000000691e-03,1.458370000000000152e-02,2.770870000000000277e-02,4.739569999999999894e-02,7.692670000000000063e-02,1.212267000000000067e-01,1.876667000000000196e-01,2.873367000000000004e-01,3.870067000000000368e-01,5.365067000000000030e-01,7.031766999999999879e-01,8.698366999999999072e-01,9.941666999999999588e-01
4.285499999999999865e-01,8.551699999999999857e-01,1.475200000000000067e+00,2.406900000000000261e+00,3.751100000000000101e+00,5.664000000000000590e+00,8.401199999999999335e+00,1.233700000000000152e+01,1.754199999999999804e+01,2.237999999999999901e+01,2.873000000000000043e+01,3.587899999999999778e+01,4.252100000000000080e+01,4.715400000000000347e+01
-9.827299999999998814e-01,-2.143899999999999917e+00,-3.748800000000000132e+00,-6.177599999999999980e+00,-9.991600000000000037e+00,-1.586399999999999899e+01,-2.494900000000000162e+01,-3.877700000000000102e+01,-6.073400000000000176e+01,-8.336800000000000921e+01,-1.176799999999999926e+02,-1.566299999999999955e+02,-1.963700000000000045e+02,-2.260200000000000102e+02
-8.111999999999999211e-01,-1.794099999999999806e+00,-3.161500000000000199e+00,-5.280999999999999694e+00,-8.621399999999999508e+00,-1.378500000000000014e+01,-2.196700000000000230e+01,-3.451899999999999835e+01,-5.475999999999999801e+01,-7.600000000000000000e+01,-1.075400000000000063e+02,-1.444399999999999977e+02,-1.821399999999999864e+02,-2.101899999999999977e+02
1.001499999999999890e-01,1.705200000000000049e-01,2.784600000000000408e-01,4.048300000000000232e-01,5.476100000000000412e-01,7.081899999999999862e-01,7.671399999999999331e-01,6.324999999999999512e-01,-9.083399999999999808e-02,-1.227599999999999802e+00,-2.789099999999999913e+00,-5.385600000000000165e+00,-8.396700000000000941e+00,-1.051500000000000057e+01
5.161099999999999577e-01,1.079900000000000082e+00,1.879999999999999893e+00,3.079099999999999948e+00,4.887900000000000134e+00,7.602500000000000036e+00,1.167800000000000082e+01,1.763899999999999935e+01,2.657300000000000040e+01,3.550099999999999767e+01,4.866100000000000136e+01,6.334700000000000131e+01,7.772799999999999443e+01,8.856199999999999761e+01
3.003800000000000026e+00,6.213099999999999845e+00,1.069300000000000139e+01,1.724000000000000199e+01,2.733499999999999730e+01,4.219400000000000261e+01,6.370299999999999585e+01,9.519200000000000728e+01,1.407299999999999898e+02,1.842900000000000205e+02,2.450400000000000205e+02,3.162699999999999818e+02,3.844900000000000091e+02,4.331499999999999773e+02
7.310999999999999943e+00,1.560399999999999920e+01,2.735699999999999932e+01,4.491099999999999426e+01,7.244400000000000261e+01,1.139099999999999966e+02,1.772199999999999989e+02,2.707400000000000091e+02,4.142900000000000205e+02,5.594699999999999136e+02,7.672400000000000091e+02,1.012400000000000091e+03,1.257800000000000182e+03,1.438899999999999864e+03
5.593799999999999883e+00,1.219999999999999929e+01,2.161400000000000077e+01,3.662500000000000000e+01,6.011200000000000188e+01,9.576200000000000045e+01,1.540799999999999841e+02,2.413899999999999864e+02,3.817099999999999795e+02,5.310500000000000682e+02,7.457400000000000091e+02,1.007499999999999886e+03,1.270700000000000045e+03,1.474899999999999864e+03
5.201099999999999612e-01,1.109299999999999953e+00,1.972399999999999931e+00,3.457500000000000018e+00,5.724400000000000155e+00,9.119299999999999073e+00,1.522500000000000142e+01,2.383000000000000185e+01,3.819599999999999795e+01,5.391199999999999903e+01,7.603999999999999204e+01,1.045999999999999943e+02,1.310200000000000102e+02,1.542399999999999807e+02
2.673500000000000321e-01,5.260099999999999776e-01,9.022399999999999309e-01,1.430799999999999850e+00,2.183300000000000018e+00,3.287800000000000278e+00,4.779800000000000715e+00,6.776799999999999713e+00,9.354400000000000048e+00,1.155200000000000138e+01,1.491500000000000092e+01,1.790399999999999991e+01,2.020200000000000173e+01,2.206799999999999784e+01
2.081400000000000006e+01,4.336200000000000188e+01,7.443999999999999773e+01,1.205799999999999983e+02,1.915700000000000216e+02,2.970900000000000318e+02,4.519099999999999682e+02,6.830399999999999636e+02,1.027399999999999864e+03,1.364799999999999955e+03,1.866299999999999955e+03,2.438599999999999909e+03,3.007099999999999909e+03,3.423900000000000091e+03
1.052100000000000080e+02,2.232800000000000011e+02,3.887400000000000091e+02,6.332500000000000000e+02,1.012500000000000000e+03,1.586500000000000000e+03,2.445400000000000091e+03,3.728299999999999727e+03,5.683500000000000000e+03,7.637900000000000546e+03,1.059500000000000000e+04,1.384700000000000000e+04,1.714900000000000000e+04,1.957800000000000000e+04
4.750399999999999778e+01,1.036599999999999966e+02,1.830799999999999841e+02,3.092699999999999818e+02,5.054599999999999795e+02,8.057099999999999227e+02,1.290799999999999955e+03,2.025100000000000136e+03,3.207199999999999818e+03,4.462899999999999636e+03,6.293899999999999636e+03,8.475699999999998909e+03,1.069000000000000000e+04,1.236500000000000000e+04
3.059099999999999930e+00,6.806899999999999729e+00,1.213600000000000101e+01,2.131700000000000017e+01,3.553999999999999915e+01,5.755499999999999972e+01,9.624200000000000443e+01,1.539699999999999989e+02,2.516500000000000057e+02,3.587199999999999704e+02,5.120399999999999636e+02,7.081700000000000728e+02,8.983600000000000136e+02,1.051299999999999955e+03
