0.000000000000000000e+00,1.666600000000000026e-02,4.166600000000000165e-02,7.916600000000000026e-02,1.354130000000000056e-01,2.197930000000000161e-01,3.463530000000000220e-01,4.729130000000000278e-01,6.395830000000000126e-01,8.062529999999999974e-01,8.947930000000000605e-01,9.833330000000000126e-01
1.182799999999999940e+01,2.406099999999999994e+01,4.257900000000000063e+01,6.998100000000000875e+01,1.120999999999999943e+02,1.764299999999999784e+02,2.691600000000000250e+02,3.618299999999999841e+02,4.827300000000000182e+02,6.110000000000000000e+02,6.807300000000000182e+02,7.469399999999999409e+02
3.108000000000000185e+01,6.554500000000000171e+01,1.215400000000000063e+02,2.065300000000000011e+02,3.461200000000000045e+02,5.626500000000000909e+02,9.171900000000000546e+02,1.275799999999999955e+03,1.768899999999999864e+03,2.278599999999999909e+03,2.554199999999999818e+03,2.839099999999999909e+03
-3.410899999999999821e+00,-6.454799999999999649e+00,-9.102199999999999847e+00,-1.259399999999999942e+01,-1.349200000000000088e+01,-1.142200000000000060e+01,4.052900000000000169e+00,2.550099999999999767e+01,6.470799999999999841e+01,1.149200000000000017e+02,1.439099999999999966e+02,1.838499999999999943e+02
-5.709700000000000886e-01,-1.369399999999999951e+00,-2.600800000000000001e+00,-4.651399999999999757e+00,-7.973400000000000709e+00,-1.333299999999999841e+01,-2.385699999999999932e+01,-3.371799999999999642e+01,-4.784799999999999898e+01,-6.253399999999999181e+01,-7.014499999999999602e+01,-7.764099999999999113e+01
1.786299999999999999e+00,3.581500000000000128e+00,6.243900000000000006e+00,1.019700000000000095e+01,1.607799999999999940e+01,2.479100000000000037e+01,3.715899999999999892e+01,4.960000000000000142e+01,6.589699999999999136e+01,8.151699999999999591e+01,8.996399999999999864e+01,9.829300000000000637e+01
1.900799999999999841e+02,3.851400000000000432e+02,6.665000000000000000e+02,1.094799999999999955e+03,1.720399999999999864e+03,2.676399999999999636e+03,4.067600000000000364e+03,5.460800000000000182e+03,7.295500000000000000e+03,9.115800000000001091e+03,1.009000000000000000e+04,1.105200000000000000e+04
3.311499999999999773e+02,6.857799999999999727e+02,1.220799999999999955e+03,2.035200000000000045e+03,3.281099999999999909e+03,5.180899999999999636e+03,8.133299999999999272e+03,1.106200000000000000e+04,1.500000000000000000e+04,1.888200000000000000e+04,2.094100000000000000e+04,2.302600000000000000e+04
5.204000000000000625e+01,1.123400000000000034e+02,2.096400000000000148e+02,3.642799999999999727e+02,6.147400000000000091e+02,1.015499999999999886e+03,1.699599999999999909e+03,2.389300000000000182e+03,3.374300000000000182e+03,4.374300000000000182e+03,4.909800000000000182e+03,5.479000000000000000e+03
-9.062100000000000710e-02,-8.336999999999999966e-02,2.797700000000000187e-01,1.128700000000000037e+00,2.798299999999999788e+00,6.283100000000000129e+00,1.236500000000000021e+01,1.962199999999999989e+01,3.196999999999999886e+01,4.427199999999999847e+01,5.160999999999999943e+01,6.015700000000000358e+01
1.018700000000000161e+00,1.963200000000000056e+00,3.310999999999999943e+00,5.236299999999999955e+00,7.892599999999999838e+00,1.159699999999999953e+01,1.586099999999999888e+01,2.022800000000000153e+01,2.528100000000000236e+01,2.949500000000000099e+01,3.192400000000000304e+01,3.389500000000000313e+01
4.875400000000000205e+02,9.753799999999999955e+02,1.679200000000000045e+03,2.735900000000000091e+03,4.275700000000000728e+03,6.575000000000000000e+03,9.913099999999998545e+03,1.321900000000000000e+04,1.756900000000000000e+04,2.178200000000000000e+04,2.401500000000000000e+04,2.622300000000000000e+04
3.556800000000000068e+02,7.187300000000000182e+02,1.246900000000000091e+03,2.042000000000000000e+03,3.219699999999999818e+03,4.979899999999999636e+03,7.589399999999999636e+03,1.018600000000000000e+04,1.363800000000000000e+04,1.704400000000000000e+04,1.886200000000000000e+04,2.065700000000000000e+04
3.211999999999999744e+01,6.778600000000000136e+01,1.222700000000000102e+02,2.078199999999999932e+02,3.402899999999999636e+02,5.469900000000000091e+02,8.790000000000000000e+02,1.212400000000000091e+03,1.690400000000000091e+03,2.178300000000000182e+03,2.446099999999999909e+03,2.716000000000000000e+03
5.093800000000000550e-01,1.096799999999999997e+00,2.167799999999999727e+00,3.974200000000000177e+00,6.658399999999999430e+00,1.100699999999999967e+01,1.677100000000000080e+01,2.302700000000000102e+01,3.474699999999999989e+01,4.550600000000000023e+01,5.324399999999999977e+01,5.958500000000000085e+01
