0.000000000000000000e+00,1.666600000000000026e-02,4.166600000000000165e-02,7.916600000000000026e-02,1.354130000000000056e-01,1.916629999999999723e-01,2.760430000000000383e-01,4.026029999999999887e-01,5.692730000000000290e-01,7.359330000000000593e-01,9.026030000000000442e-01,9.833330000000000126e-01
3.323300000000000143e+00,6.665499999999999758e+00,1.147799999999999976e+01,1.856499999999999773e+01,2.876999999999999957e+01,3.868699999999999761e+01,5.320100000000000051e+01,7.457300000000000750e+01,1.014200000000000017e+02,1.284099999999999966e+02,1.531699999999999875e+02,1.656700000000000159e+02
1.222699999999999898e+00,2.361700000000000355e+00,3.902599999999999625e+00,6.107599999999999696e+00,8.787899999999998712e+00,1.115300000000000047e+01,1.437999999999999901e+01,1.885399999999999920e+01,2.316300000000000026e+01,2.800600000000000023e+01,3.004299999999999926e+01,3.167599999999999838e+01
1.388599999999999834e+00,2.652900000000000258e+00,4.333299999999999486e+00,6.728900000000000325e+00,9.512999999999999901e+00,1.192300000000000004e+01,1.519599999999999973e+01,1.954799999999999827e+01,2.345100000000000051e+01,2.801699999999999946e+01,2.923199999999999932e+01,3.052500000000000213e+01
1.947899999999999965e+00,3.869200000000000195e+00,6.595600000000000129e+00,1.063499999999999979e+01,1.620999999999999730e+01,2.160099999999999909e+01,2.945800000000000196e+01,4.076500000000000057e+01,5.453099999999999881e+01,6.849099999999999966e+01,8.030700000000000216e+01,8.637000000000000455e+01
2.475499999999999812e+00,5.023600000000000065e+00,8.749000000000000554e+00,1.440600000000000058e+01,2.267300000000000182e+01,3.098699999999999832e+01,4.342499999999999716e+01,6.179700000000000415e+01,8.576999999999999602e+01,1.101099999999999994e+02,1.331299999999999955e+02,1.445499999999999829e+02
-1.277200000000000113e+00,-2.649999999999999911e+00,-4.672899999999999388e+00,-7.682000000000000384e+00,-1.260100000000000087e+01,-1.763400000000000034e+01,-2.510200000000000031e+01,-3.620299999999999585e+01,-4.888400000000000034e+01,-5.735500000000000398e+01,-6.821900000000000830e+01,-7.110099999999999909e+01
-3.182599999999999874e+00,-5.876599999999999824e+00,-9.041199999999999903e+00,-1.236299999999999955e+01,-1.579499999999999993e+01,-1.686700000000000088e+01,-1.564100000000000179e+01,-1.094599999999999973e+01,7.525600000000000733e+00,3.775600000000000023e+01,7.062199999999999989e+01,9.134600000000000364e+01
-4.605400000000000382e+00,-9.002500000000001279e+00,-1.490900000000000070e+01,-2.244399999999999906e+01,-3.242699999999999960e+01,-3.989099999999999824e+01,-4.731400000000000006e+01,-5.392399999999999949e+01,-4.915500000000000114e+01,-2.977799999999999869e+01,-4.971799999999999997e+00,1.180000000000000071e+01
-1.418200000000000127e+00,-3.258599999999999941e+00,-6.319700000000000095e+00,-1.113599999999999923e+01,-1.988400000000000034e+01,-2.929599999999999937e+01,-4.363300000000000267e+01,-6.584699999999999420e+01,-9.708200000000000784e+01,-1.253599999999999994e+02,-1.591800000000000068e+02,-1.737199999999999989e+02
