0.000000000000000000e+00,1.666600000000000026e-02,4.166600000000000165e-02,7.916600000000000026e-02,1.354130000000000056e-01,2.197930000000000161e-01,3.463530000000000220e-01,5.130230000000000068e-01,6.796830000000000371e-01,8.463530000000000220e-01,9.833330000000000126e-01
1.786500000000000057e+02,3.552799999999999727e+02,6.231700000000000728e+02,1.024099999999999909e+03,1.612099999999999909e+03,2.492799999999999727e+03,3.818500000000000000e+03,5.538600000000000364e+03,7.261400000000000546e+03,8.981399999999999636e+03,1.038200000000000000e+04
1.385000000000000000e+02,2.712599999999999909e+02,4.748299999999999841e+02,7.765099999999999909e+02,1.219500000000000000e+03,1.877400000000000091e+03,2.873900000000000091e+03,4.167399999999999636e+03,5.462200000000000728e+03,6.761900000000000546e+03,7.818399999999999636e+03
1.892300000000000182e+01,3.845700000000000074e+01,6.666200000000000614e+01,1.103100000000000023e+02,1.785999999999999943e+02,2.808600000000000136e+02,4.422400000000000091e+02,6.631700000000000728e+02,8.876799999999999500e+02,1.118500000000000000e+03,1.313600000000000136e+03
-5.733800000000000008e-01,-8.498400000000000398e-01,-1.468700000000000117e+00,-2.131699999999999928e+00,-2.216099999999999959e+00,-2.127400000000000180e+00,-2.316900000000000209e-02,5.212899999999999423e+00,1.050200000000000067e+01,1.713899999999999935e+01,2.350100000000000122e+01
1.604300000000000059e+00,3.226800000000000335e+00,5.658299999999999663e+00,9.217100000000000293e+00,1.464199999999999946e+01,2.271399999999999864e+01,3.495900000000000318e+01,5.133899999999999864e+01,6.731100000000000705e+01,8.319199999999999307e+01,9.596999999999999886e+01
2.205399999999999920e+02,4.397800000000000296e+02,7.661399999999999864e+02,1.247599999999999909e+03,1.974200000000000273e+03,3.056300000000000182e+03,4.685199999999999818e+03,6.818300000000000182e+03,8.958300000000001091e+03,1.109900000000000000e+04,1.285100000000000000e+04
6.101800000000000068e+01,1.209599999999999937e+02,2.117300000000000182e+02,3.450099999999999909e+02,5.469600000000000364e+02,8.458100000000000591e+02,1.300299999999999955e+03,1.897199999999999818e+03,2.496800000000000182e+03,3.099099999999999909e+03,3.588000000000000000e+03
-2.770099999999999785e+00,-5.609799999999999898e+00,-9.608599999999999142e+00,-1.597199999999999953e+01,-2.485600000000000165e+01,-3.824199999999999733e+01,-5.613400000000000034e+01,-7.785899999999999466e+01,-9.962699999999999534e+01,-1.200900000000000034e+02,-1.383100000000000023e+02
-5.487400000000000055e+00,-1.101600000000000001e+01,-1.910899999999999821e+01,-3.147200000000000131e+01,-4.997599999999999909e+01,-7.751900000000000546e+01,-1.184699999999999989e+02,-1.716899999999999977e+02,-2.254500000000000171e+02,-2.791899999999999977e+02,-3.240099999999999909e+02
1.112099999999999866e+00,2.233099999999999863e+00,3.901399999999999757e+00,6.312500000000000000e+00,9.969100000000000961e+00,1.539000000000000057e+01,2.333099999999999952e+01,3.407200000000000273e+01,4.431499999999999773e+01,5.418900000000000006e+01,6.203499999999999659e+01
2.027800000000000011e+02,4.068199999999999932e+02,7.045800000000000409e+02,1.151399999999999864e+03,1.823500000000000000e+03,2.828900000000000091e+03,4.337500000000000000e+03,6.308300000000000182e+03,8.288000000000000000e+03,1.026300000000000000e+04,1.188000000000000000e+04
1.329000000000000057e+02,2.662400000000000091e+02,4.625799999999999841e+02,7.561900000000000546e+02,1.202299999999999955e+03,1.867699999999999818e+03,2.864699999999999818e+03,4.175300000000000182e+03,5.492000000000000000e+03,6.808899999999999636e+03,7.882899999999999636e+03
3.704500000000000171e+01,7.510599999999999454e+01,1.303200000000000216e+02,2.134799999999999898e+02,3.406800000000000068e+02,5.301000000000000227e+02,8.142400000000000091e+02,1.191199999999999818e+03,1.566799999999999955e+03,1.945000000000000000e+03,2.251299999999999727e+03
1.418599999999999994e+01,2.863299999999999912e+01,5.045100000000000051e+01,8.270999999999999375e+01,1.310699999999999932e+02,2.052199999999999989e+02,3.143700000000000045e+02,4.619399999999999977e+02,6.079800000000000182e+02,7.545600000000000591e+02,8.741499999999999773e+02
4.793800000000000061e+00,9.695000000000000284e+00,1.695199999999999818e+01,2.764300000000000068e+01,4.373900000000000432e+01,6.819499999999999318e+01,1.031799999999999926e+02,1.506500000000000057e+02,1.973599999999999852e+02,2.425600000000000023e+02,2.798500000000000227e+02
8.688100000000000023e+01,1.726299999999999955e+02,3.011399999999999864e+02,4.956099999999999568e+02,7.864600000000000364e+02,1.221400000000000091e+03,1.878899999999999864e+03,2.740500000000000000e+03,3.610199999999999818e+03,4.478600000000000364e+03,5.191699999999999818e+03
2.070999999999999943e+02,4.195199999999999818e+02,7.276700000000000728e+02,1.194000000000000000e+03,1.905700000000000045e+03,2.963900000000000091e+03,4.555000000000000000e+03,6.663800000000000182e+03,8.781100000000000364e+03,1.089300000000000000e+04,1.262900000000000000e+04
2.043199999999999932e+02,4.163300000000000409e+02,7.220000000000000000e+02,1.182799999999999955e+03,1.891299999999999955e+03,2.944000000000000000e+03,4.519399999999999636e+03,6.619300000000000182e+03,8.713200000000000728e+03,1.080700000000000000e+04,1.252900000000000000e+04
1.554000000000000057e+02,3.139199999999999591e+02,5.503899999999999864e+02,9.042599999999999909e+02,1.438100000000000136e+03,2.246199999999999818e+03,3.451500000000000000e+03,5.058799999999999272e+03,6.667199999999999818e+03,8.277700000000000728e+03,9.607799999999999272e+03
4.992799999999999727e+01,1.009400000000000119e+02,1.762199999999999989e+02,2.892300000000000182e+02,4.600900000000000318e+02,7.192299999999999045e+02,1.101900000000000091e+03,1.614000000000000000e+03,2.128300000000000182e+03,2.638199999999999818e+03,3.061400000000000091e+03
1.510599999999999987e+01,3.038500000000000156e+01,5.290200000000000102e+01,8.703799999999999670e+01,1.383499999999999943e+02,2.146200000000000045e+02,3.298799999999999955e+02,4.816399999999999864e+02,6.332200000000000273e+02,7.837900000000000773e+02,9.078300000000000409e+02
3.675399999999999778e+01,7.537800000000000011e+01,1.304199999999999875e+02,2.137500000000000000e+02,3.427500000000000000e+02,5.327400000000000091e+02,8.175499999999999545e+02,1.202900000000000091e+03,1.584099999999999909e+03,1.963100000000000136e+03,2.278800000000000182e+03
7.210299999999999443e+01,1.467999999999999829e+02,2.550799999999999841e+02,4.170799999999999841e+02,6.678700000000000045e+02,1.037699999999999818e+03,1.592000000000000000e+03,2.336700000000000273e+03,3.071800000000000182e+03,3.808099999999999909e+03,4.421399999999999636e+03
1.717400000000000091e+02,3.460399999999999636e+02,6.038600000000000136e+02,9.937100000000000364e+02,1.580900000000000091e+03,2.459400000000000091e+03,3.777500000000000000e+03,5.520399999999999636e+03,7.249900000000000546e+03,8.991799999999999272e+03,1.042400000000000000e+04
1.760200000000000102e+02,3.569800000000000182e+02,6.202200000000000273e+02,1.018699999999999932e+03,1.621899999999999864e+03,2.527800000000000182e+03,3.877799999999999727e+03,5.662300000000000182e+03,7.450100000000000364e+03,9.235600000000000364e+03,1.070800000000000000e+04
7.523600000000000287e-01,1.496499999999999941e+00,2.640699999999999825e+00,4.330599999999999561e+00,6.662099999999999689e+00,1.011200000000000010e+01,1.519899999999999984e+01,2.154299999999999926e+01,2.702499999999999858e+01,3.242299999999999471e+01,3.658299999999999841e+01
-3.663699999999999957e+00,-7.493199999999999861e+00,-1.315099999999999980e+01,-2.173200000000000287e+01,-3.492999999999999972e+01,-5.521799999999999642e+01,-8.623799999999999955e+01,-1.276399999999999864e+02,-1.716899999999999977e+02,-2.159399999999999977e+02,-2.531400000000000148e+02
6.212499999999999689e-01,1.099099999999999966e+00,1.589900000000000091e+00,2.369099999999999984e+00,3.411899999999999711e+00,3.434899999999999842e+00,2.681700000000000195e+00,1.751600000000000046e+00,-5.713000000000000078e+00,-1.131199999999999939e+01,-1.846799999999999997e+01
7.224900000000000944e+01,1.473900000000000148e+02,2.555999999999999659e+02,4.206299999999999955e+02,6.685099999999999909e+02,1.037699999999999818e+03,1.586299999999999955e+03,2.317699999999999818e+03,3.031600000000000364e+03,3.760500000000000000e+03,4.351000000000000000e+03
2.199799999999999898e+02,4.494799999999999613e+02,7.839400000000000546e+02,1.289100000000000136e+03,2.049000000000000000e+03,3.191900000000000091e+03,4.883099999999999454e+03,7.122300000000000182e+03,9.350000000000000000e+03,1.158500000000000000e+04,1.342000000000000000e+04
1.710399999999999920e+00,3.430299999999999905e+00,5.922299999999999898e+00,9.637600000000000833e+00,1.518999999999999950e+01,2.335800000000000054e+01,3.537300000000000466e+01,5.108100000000000307e+01,6.607800000000000296e+01,8.094299999999999784e+01,9.290099999999999625e+01
9.906000000000001471e-01,1.984899999999999887e+00,3.798799999999999955e+00,6.603900000000000325e+00,1.065200000000000102e+01,1.754300000000000281e+01,2.778000000000000114e+01,4.280199999999999960e+01,5.679300000000000637e+01,7.158499999999999375e+01,8.349099999999999966e+01
2.231099999999999994e+01,4.571600000000000108e+01,8.212999999999999545e+01,1.370500000000000114e+02,2.183300000000000125e+02,3.461899999999999977e+02,5.381200000000000045e+02,7.979299999999999500e+02,1.057000000000000000e+03,1.321700000000000045e+03,1.539000000000000000e+03
1.201000000000000085e+02,2.451800000000000068e+02,4.303999999999999773e+02,7.083299999999999272e+02,1.121000000000000000e+03,1.746900000000000091e+03,2.680900000000000091e+03,3.912299999999999727e+03,5.140900000000000546e+03,6.373600000000000364e+03,7.385899999999999636e+03
2.002100000000000080e+02,4.049300000000000068e+02,7.152099999999999227e+02,1.179799999999999955e+03,1.867600000000000136e+03,2.899300000000000182e+03,4.447900000000000546e+03,6.479099999999999454e+03,8.506600000000000364e+03,1.053900000000000000e+04,1.220900000000000000e+04
1.241699999999999804e+00,2.489100000000000090e+00,4.295400000000000773e+00,7.002599999999999270e+00,1.104699999999999882e+01,1.701999999999999957e+01,2.581200000000000117e+01,3.743100000000000449e+01,4.855400000000000205e+01,5.949199999999999733e+01,6.833899999999999864e+01
