0.000000000000000000e+00,1.666600000000000026e-02,4.166600000000000165e-02,7.916600000000000026e-02,1.354130000000000056e-01,2.197930000000000161e-01,3.463530000000000220e-01,4.729130000000000278e-01,6.395830000000000126e-01,8.062529999999999974e-01,8.947930000000000605e-01,9.833330000000000126e-01
9.805099999999999927e-01,1.981599999999999806e+00,3.466099999999999959e+00,5.703000000000000291e+00,9.057599999999998985e+00,1.412599999999999945e+01,2.172499999999999787e+01,2.929799999999999827e+01,3.922299999999999898e+01,4.909899999999999665e+01,5.436500000000000199e+01,5.957300000000000040e+01
6.325100000000000167e-01,1.279500000000000082e+00,2.238199999999999967e+00,3.685400000000000009e+00,5.859199999999999520e+00,9.137600000000000833e+00,1.406199999999999939e+01,1.897899999999999920e+01,2.544099999999999895e+01,3.188100000000000023e+01,3.531099999999999994e+01,3.873100000000000165e+01
6.861800000000000122e-01,1.392199999999999882e+00,2.437400000000000233e+00,4.015700000000000713e+00,6.397600000000000620e+00,9.974000000000000199e+00,1.535899999999999999e+01,2.075300000000000011e+01,2.785800000000000054e+01,3.495300000000000296e+01,3.873100000000000165e+01,4.252199999999999847e+01
4.850800000000000112e-01,9.862299999999999400e-01,1.726999999999999869e+00,2.846200000000000063e+00,4.540600000000000414e+00,7.072499999999999787e+00,1.089400000000000013e+01,1.472900000000000098e+01,1.979100000000000037e+01,2.485600000000000165e+01,2.755100000000000193e+01,3.027500000000000213e+01
4.352199999999999958e-01,8.860500000000000043e-01,1.550599999999999978e+00,2.554600000000000204e+00,4.077799999999999869e+00,6.337299999999999933e+00,9.750499999999998835e+00,1.317799999999999905e+01,1.770599999999999952e+01,2.224399999999999977e+01,2.465599999999999881e+01,2.710799999999999699e+01
1.740699999999999914e+00,3.497200000000000308e+00,6.097900000000000098e+00,1.000099999999999945e+01,1.582300000000000040e+01,2.458300000000000196e+01,3.758800000000000097e+01,5.049099999999999966e+01,6.734999999999999432e+01,8.405700000000000216e+01,9.293099999999999739e+01,1.016599999999999966e+02
1.261000000000000121e+00,2.534599999999999742e+00,4.416100000000000136e+00,7.241699999999999804e+00,1.147000000000000064e+01,1.778599999999999781e+01,2.715099999999999980e+01,3.647800000000000153e+01,4.870500000000000540e+01,6.084000000000000341e+01,6.725799999999999557e+01,7.364600000000000080e+01
1.132500000000000062e+00,2.292300000000000004e+00,4.005900000000000460e+00,6.590499999999999581e+00,1.048900000000000077e+01,1.630899999999999750e+01,2.503700000000000259e+01,3.378200000000000358e+01,4.530900000000000460e+01,5.680400000000000205e+01,6.290200000000000102e+01,6.904399999999999693e+01
8.131300000000000194e-01,1.653899999999999926e+00,2.895700000000000163e+00,4.773699999999999832e+00,7.621700000000000585e+00,1.186599999999999966e+01,1.828300000000000125e+01,2.473400000000000176e+01,3.326999999999999602e+01,4.181799999999999784e+01,4.636399999999999721e+01,5.098199999999999932e+01
6.876099999999999435e-01,1.400700000000000056e+00,2.451000000000000068e+00,4.038599999999999746e+00,6.450700000000000323e+00,1.001799999999999891e+01,1.541800000000000104e+01,2.084399999999999764e+01,2.802599999999999980e+01,3.522899999999999920e+01,3.905799999999999983e+01,4.296600000000000108e+01
2.205799999999999983e+00,4.349999999999999645e+00,7.513399999999999856e+00,1.215199999999999925e+01,1.896300000000000097e+01,2.898699999999999832e+01,4.311699999999999733e+01,5.692500000000000426e+01,7.456499999999999773e+01,9.174300000000000921e+01,1.007199999999999989e+02,1.091899999999999977e+02
1.454600000000000115e+00,2.858400000000000052e+00,4.939099999999999824e+00,7.956900000000000084e+00,1.243699999999999939e+01,1.890799999999999770e+01,2.782499999999999929e+01,3.666700000000000159e+01,4.788199999999999790e+01,5.897700000000000387e+01,6.466899999999999693e+01,7.001800000000000068e+01
1.598700000000000010e+00,3.160299999999999887e+00,5.450199999999999712e+00,8.824100000000001387e+00,1.383300000000000018e+01,2.103000000000000114e+01,3.117600000000000193e+01,4.121699999999999875e+01,5.420199999999999818e+01,6.702100000000000080e+01,7.358499999999999375e+01,8.006000000000000227e+01
1.599400000000000155e+00,3.232200000000000184e+00,5.635299999999999976e+00,9.250299999999999301e+00,1.470899999999999963e+01,2.274500000000000099e+01,3.472499999999999432e+01,4.672899999999999920e+01,6.256499999999999773e+01,7.838600000000000989e+01,8.672599999999999909e+01,9.519800000000000750e+01
1.060400000000000009e+00,2.157399999999999984e+00,3.770799999999999930e+00,6.206500000000000128e+00,9.905899999999999039e+00,1.534900000000000198e+01,2.358600000000000207e+01,3.185000000000000142e+01,4.279500000000000171e+01,5.376299999999999812e+01,5.958899999999999864e+01,6.553900000000000148e+01
6.630999999999999339e+00,1.343699999999999939e+01,2.377299999999999969e+01,3.925200000000000244e+01,6.254699999999999704e+01,9.835899999999999466e+01,1.521399999999999864e+02,2.057999999999999829e+02,2.749699999999999704e+02,3.440699999999999932e+02,3.813999999999999773e+02,4.166200000000000045e+02
1.227899999999999991e+00,2.970300000000000384e+00,5.934599999999999653e+00,1.047299999999999898e+01,1.844899999999999807e+01,3.216400000000000148e+01,5.516499999999999915e+01,8.086599999999999966e+01,1.150399999999999920e+02,1.533100000000000023e+02,1.749699999999999989e+02,1.965600000000000023e+02
