Node Number	Normal Stress (MPa)
21672	-8,2602e-003
21678	-1,5183e-002
21684	-1,0496e-002
21685	-1,3113e-002
21686	-1,1067e-002
21687	-1,3987e-002
21688	-1,7599e-002
21689	-1,1061e-002
21690	-1,8713e-002
21691	-9,6854e-003
21692	-1,064e-002
21693	-1,4425e-002
21694	-1,2502e-002
21695	-2,0284e-002
21696	-8,9453e-003
21697	-1,3644e-002
21698	-9,303e-003
21699	-1,4369e-002
21700	-1,0687e-002
21701	-1,8128e-002
21702	-1,0965e-002
21703	-9,5985e-003
21704	-1,7398e-002
21705	-9,2846e-003
21706	-1,3376e-002
21707	-1,7524e-002
21708	-1,0892e-002
21709	-1,1172e-002
21710	-1,6622e-002
21711	-1,0783e-002
21712	-1,8457e-002
21713	-1,1401e-002
21714	-1,6856e-002
21715	-1,0749e-002
21716	-1,078e-002
21717	-1,7103e-002
21718	-9,7386e-003
21719	-1,3666e-002
21720	-7,9892e-003
21721	-1,7277e-002
21722	-1,3455e-002
21723	-1,0296e-002
21724	-1,4301e-002
21725	-8,4941e-003
21726	-1,5132e-002
21727	-9,356e-003
21728	-8,8797e-003
21729	-1,0549e-002
21730	-6,8283e-003
21731	-1,02e-002
21732	-5,9212e-003
21733	-9,4266e-003
21734	-6,6334e-003
21735	-9,4258e-003
21736	-4,8429e-003
21737	-5,2187e-003
21738	-7,9633e-003
21739	-5,1119e-003
21740	-8,2049e-003
21741	-4,2688e-003
21742	-6,4526e-003
21743	-4,3564e-003
21744	-4,6445e-003
21745	-6,2645e-003
21746	-4,2556e-003
21747	-7,3336e-003
21748	-5,1028e-003
21749	-4,6586e-003
21750	-9,2144e-003
21751	-3,3626e-003
21757	-1,3441e-003
21758	-1,3547e-003
21759	-1,2745e-003
21760	-1,1308e-003
21761	-1,5981e-003
21762	-1,4275e-003
21763	-6,6063e-004
21764	-1,0001e-003
21765	-1,4668e-003
21766	-1,4134e-003
21767	-1,3925e-003
21768	-2,2504e-003
21769	-1,5167e-003
21770	-1,4058e-003
21771	-1,9067e-003
21772	-1,4067e-003
21773	-2,4598e-003
21774	-2,1409e-003
21775	-3,0036e-003
21776	-1,7786e-003
21777	-3,0092e-003
21778	-2,854e-003
21779	-3,0439e-003
21780	-4,9634e-003
21781	-4,1034e-003
21782	-4,208e-003
21783	-6,0103e-003
21784	-5,1745e-003
21785	-4,0902e-003
21786	-5,5708e-003
21787	-6,0511e-003
21788	-7,1842e-003
21789	-1,1517e-002
21790	-7,8255e-003
21791	-1,1496e-002
21792	-1,2205e-002
21793	-8,321e-003
21794	-1,5212e-002
21795	-1,3669e-002
21796	-1,1929e-002
21797	-2,3266e-002
21798	-1,3338e-002
21799	-1,8598e-002
21800	-4,7838e-003
21801	-2,1698e-002
21802	-1,787e-002
21803	-3,3919e-002
21804	-2,5986e-002
21805	-4,5262e-002
21806	-3,18e-002
21807	-3,642e-002
21808	-5,2015e-002
21809	-3,5314e-002
21810	-3,4176e-002
21811	-6,0413e-002
21812	-7,0551e-002
21813	-4,6293e-002
21814	-4,5248e-002
21815	-7,2495e-002
21816	-4,4899e-002
21817	-7,3897e-002
21818	-6,4134e-002
21819	-6,4957e-002
21820	-8,3286e-002
21821	-6,992e-002
21822	-8,1758e-002
21823	-7,4485e-002
21824	-6,5838e-002
21825	-8,1128e-002
21826	-6,0826e-002
21827	-6,6355e-002
21828	-9,1327e-002
21829	-6,2677e-002
21830	-5,7524e-002
21831	-7,0725e-002
21832	-4,5076e-002
21833	-6,6687e-002
21834	-4,362e-002
21835	-5,6268e-002
21836	-4,4604e-002
21837	-5,6595e-002
21838	-3,6652e-002
21839	-5,1798e-002
21840	-3,3179e-002
21841	-4,4986e-002
21842	-2,304e-002
21843	-2,2727e-002
21844	-3,6856e-002
21845	-2,5921e-002
21846	-3,8977e-002
21847	-2,3674e-002
21848	-2,2391e-002
21849	-2,3507e-002
21850	-1,4625e-002
21851	-1,3467e-002
21852	-2,0159e-002
21853	-1,3449e-002
21854	-1,7317e-002
21855	-9,9096e-003
21856	-1,2746e-002
21857	-7,8537e-003
21858	-1,229e-002
21859	-7,4219e-003
21860	-7,5415e-003
21861	-1,1803e-002
21862	-5,989e-003
21863	-8,3983e-003
21864	-7,8752e-003
21865	-7,9631e-003
21866	-8,3652e-003
21867	-8,3422e-003
21868	-8,4999e-003
21869	-1,4468e-003
21875	-2,1994e-003
21876	-1,2304e-003
21877	-1,1052e-003
21878	-1,8164e-003
21879	-1,2796e-003
21880	-1,9973e-003
21881	-1,1297e-003
21882	-1,0799e-003
21883	-1,6811e-003
21884	-1,1611e-003
21885	-1,6159e-003
21886	-9,9242e-004
21887	-1,9214e-003
21888	-1,7939e-003
21889	-1,1521e-003
21890	-1,1879e-003
21891	-1,835e-003
21892	-1,3299e-003
21893	-2,0068e-003
21894	-1,1741e-003
21895	-1,7998e-003
21896	-1,3445e-003
21897	-1,6782e-003
21898	-1,1462e-003
21899	-1,8776e-003
21900	-1,462e-003
21901	-2,5309e-003
21902	-1,621e-003
21903	-2,73e-003
21904	-1,757e-003
21905	-2,3584e-003
21906	-1,8553e-003
21907	-1,7321e-003
21908	-2,6355e-003
21909	-1,9176e-003
21910	-3,3883e-003
21911	-2,5813e-003
21912	-2,2738e-003
21913	-1,504e-003
21914	-2,7204e-003
21915	-2,0983e-003
21916	-3,1046e-003
21917	-2,0359e-003
21918	-3,3655e-003
21919	-2,4472e-003
21920	-2,8826e-003
21921	-3,1292e-003
21922	-2,3024e-003
21923	-2,4259e-003
21924	-3,5163e-003
21925	-2,1536e-003
21926	-3,6373e-003
21927	-2,1482e-003
21928	-2,4002e-003
21929	-4,0124e-003
21930	-2,3513e-003
21931	-4,3172e-003
21932	-3,3957e-003
21933	-4,9858e-003
21934	-2,8177e-003
21935	-3,7395e-003
21936	-3,1413e-003
21937	-2,8954e-003
21938	-3,9134e-003
21939	-3,0544e-003
21940	-2,7647e-003
21941	-2,9904e-003
21942	-9,9922e-003
21943	-5,4148e-003
21944	-5,2596e-003
21945	-8,6993e-003
21946	-4,7604e-003
21947	-5,58e-003
21948	-4,469e-003
21949	-4,4136e-003
21950	-8,2765e-003
21951	-5,9425e-003
21952	-5,5386e-003
21953	-8,9436e-003
21954	-5,6229e-003
21955	-5,8781e-003
21956	-9,2501e-003
21957	-6,2048e-003
21958	-9,298e-003
21959	-6,277e-003
21960	-9,4773e-003
21961	-5,33e-003
21962	-8,7597e-003
21963	-5,7217e-003
21964	-6,2416e-003
21965	-1,0823e-002
21966	-7,571e-003
21967	-7,7607e-003
21968	-1,1432e-002
21969	-7,3647e-003
21970	-8,3778e-003
21971	-1,3471e-002
21972	-9,7087e-003
21973	-9,7536e-003
21974	-1,407e-002
21975	-9,1572e-003
21976	-1,1758e-002
21977	-8,7238e-003
